player_id,player_name_before,team_before,position_group,functional_role_before,final_player_rating,global_rank,position_rank,role_rank,team_rank,goalkeeper_rank,minutes,player_name_after,team_after,position_group_360,functional_role_after,final_player_rating_v2,global_rank_v2,position_rank_v2,role_rank_v2,team_rank_v2,gk_rating_v2,gk_rank_v2,minutes_played,_merge
26406,Jorge Eduardo Sánchez Ramos,Mexico,Fullback/Wingback,Deep Playmaker,0.5156425816007546,165.0,53,8,6,,183.1,Jorge Eduardo Sánchez Ramos,Mexico,FB,Deep Playmaker,0.2531212132840692,458.0,81.0,23.0,16.0,,,183.1,both
27163,Juan Pablo Vargas Campos,Costa Rica,Center Back,Sweeper CB,0.4062554008331671,506.0,78,60,14,,100.03333333333332,Juan Pablo Vargas Campos,Costa Rica,CB,Sweeper CB,0.2556591470059705,450.0,77.0,55.0,7.0,,,100.03333333333332,both
27569,Jesper Lindstrøm,Denmark,Attacking Midfield/Wing,Progressive Winger,0.518778221556243,157.0,74,51,7,,213.45,Jesper Lindstrøm,Denmark,AM,Progressive Winger,0.216586798003752,497.0,114.0,69.0,17.0,,,213.45,both
27719,Strahinja Pavlović,Serbia,Center Back,Wide Creator,0.4124149649432566,491.0,71,34,13,,252.85,Strahinja Pavlović,Serbia,CB,Ball-Playing Centre-Back,0.460890930275449,172.0,16.0,10.0,5.0,,,252.85,both
27768,Lisandro Martínez,Argentina,Center Back,Sweeper CB,0.4650716760480022,334.0,13,10,12,,334.91666666666663,Lisandro Martínez,Argentina,CB,Sweeper CB,0.2443731364444965,467.0,81.0,58.0,17.0,,,334.91666666666663,both
27886,Alexis Mac Allister,Argentina,Central/Wide Midfield,Ball-Winner,0.4870328717621149,258.0,23,40,9,,552.35,Alexis Mac Allister,Argentina,CM,Ball-Winner,0.64815191137244,43.0,4.0,1.0,4.0,,,552.35,both
28263,Gonzalo Ariel Montiel,Argentina,Fullback/Wingback,Deep Playmaker,0.5239677493585733,138.0,44,6,8,,130.7833333333333,Gonzalo Ariel Montiel,Argentina,FB,Deep Playmaker,0.4361473221490265,200.0,30.0,5.0,11.0,,,130.7833333333333,both
28268,Exequiel Alejandro Palacios,Argentina,Central/Wide Midfield,Holding Anchor,0.4590322140552891,351.0,48,17,13,,67.73333333333332,Exequiel Alejandro Palacios,Argentina,CM,Holding Anchor,0.3265947864213988,348.0,30.0,30.0,14.0,,,67.73333333333332,both
28370,Fran Karačić,Australia,Fullback/Wingback,Attacking Wingback,0.540044485960345,85.0,25,21,2,,100.36666666666666,Fran Karačić,Australia,FB,Attacking Wingback,0.4304186434400432,206.0,31.0,25.0,2.0,,,100.36666666666666,both
28453,Michał Skóraś,Poland,Central/Wide Midfield,Ball-Winner,0.4537013120690606,368.0,51,64,9,,51.016666666666666,Michał Skóraś,Poland,CM,Ball-Winner,0.2545867209719737,455.0,40.0,45.0,8.0,,,51.016666666666666,both
28559,Enner Remberto Valencia Lastra,Ecuador,Attacking Midfield/Wing,Target Forward,0.5711393822386381,37.0,19,2,2,,261.9166666666667,Enner Remberto Valencia Lastra,Ecuador,AM,Target Forward,0.5623420885888033,83.0,31.0,12.0,2.0,,,261.9166666666667,both
28616,Daniel-Kofi Kyereh,Ghana,Defensive Midfield,Wide Creator,0.4468719227813876,385.0,26,30,12,,59.38333333333334,Daniel-Kofi Kyereh,Ghana,DM,Deep Playmaker,0.2939692591207487,398.0,59.0,16.0,9.0,,,59.38333333333334,both
28729,Diego Nicolás De La Cruz Arcosa,Uruguay,Defensive Midfield,Ball-Winner,0.4411668943482835,402.0,30,68,14,,54.66666666666667,Diego Nicolás De La Cruz Arcosa,Uruguay,DM,Ball-Winner,0.237961555385924,474.0,74.0,51.0,15.0,,,54.66666666666667,both
28825,Luis Gerardo Chávez Magallón,Mexico,Defensive Midfield,Progressive Winger,0.5213620702108845,149.0,4,48,5,,291.5,Luis Gerardo Chávez Magallón,Mexico,DM,Holding / Controlling Midfielder,0.4775535880538956,155.0,17.0,4.0,3.0,,,291.5,both
28914,Lovro Majer,Croatia,Attacking Midfield/Wing,Progressive Winger,0.5347462802308748,108.0,58,41,5,,151.71666666666667,Lovro Majer,Croatia,AM,Progressive Winger,0.5618845569311874,84.0,32.0,27.0,7.0,,,151.71666666666667,both
28966,Gaël Ondoua,Cameroon,Defensive Midfield,Holding Anchor,0.4248714929845706,461.0,62,46,13,,57.55,Gaël Ondoua,Cameroon,DM,Holding Anchor,0.3023880287289758,387.0,57.0,38.0,10.0,,,57.55,both
29006,Noah Okafor,Switzerland,Central/Wide Midfield,Ball-Winner,0.4745680276061956,303.0,33,50,8,,58.383333333333326,Noah Okafor,Switzerland,CM,Ball-Winner,0.3275745482494094,345.0,29.0,27.0,10.0,,,58.383333333333326,both
29012,Eray Ervin Cömert,Switzerland,Center Back,Ball-Playing Centre-Back,0.4074211265614317,501.0,75,15,19,,55.48333333333333,Eray Ervin Cömert,Switzerland,CB,Ball-Playing Centre-Back,0.3087414254154384,373.0,60.0,17.0,13.0,,,55.48333333333333,both
29163,Josip Juranović,Croatia,Fullback/Wingback,Attacking Wingback,0.4380268251147022,412.0,105,53,17,,624.1333333333333,Josip Juranović,Croatia,FB,Attacking Wingback,0.3951817625847613,245.0,41.0,33.0,14.0,,,624.1333333333333,both
29201,Nahuel Molina Lucero,Argentina,Fullback/Wingback,Deep Playmaker,0.4793069534087912,294.0,93,22,10,,594.0,Nahuel Molina Lucero,Argentina,FB,Deep Playmaker,0.3587271524581797,296.0,50.0,8.0,13.0,,,594.0,both
29377,Brennan Johnson,Wales,Attacking Midfield/Wing,Ball-Winner,0.5596006543725837,51.0,29,4,1,,116.51666666666668,Brennan Johnson,Wales,AM,Ball-Winner,0.2796214913240878,420.0,106.0,35.0,8.0,,,116.51666666666668,both
29560,Julián Álvarez,Argentina,Forward,Ball-Winner,0.5327948593592183,117.0,11,17,7,,485.23333333333335,Julián Álvarez,Argentina,FW,Pressing Forward,0.7086032744113817,20.0,10.0,2.0,3.0,,,485.23333333333335,both
29595,Ko Itakura,Japan,Center Back,Sweeper CB,0.4617433977050249,344.0,16,11,15,,291.51666666666665,Ko Itakura,Japan,CB,Sweeper CB,0.3052372830856534,380.0,62.0,43.0,15.0,,,291.51666666666665,both
29758,Sam Adekugbe,Canada,Fullback/Wingback,Attacking Wingback,0.518105232128621,160.0,52,39,6,,105.6,Sam Adekugbe,Canada,FB,Attacking Wingback,0.3710140866191577,274.0,45.0,37.0,9.0,,,105.6,both
29966,Ui-Jo Hwang,South Korea,Forward,Ball-Winner,0.4621423719674333,342.0,69,58,15,,126.55,Ui-Jo Hwang,South Korea,FW,Pressing Forward,0.2942049812284173,397.0,77.0,18.0,16.0,,,126.55,both
29976,Gabriel Teodoro Martinelli Silva,Brazil,Attacking Midfield/Wing,Progressive Winger,0.5943041589287138,17.0,11,12,4,,132.53333333333333,Gabriel Teodoro Martinelli Silva,Brazil,AM,Progressive Winger,0.533198033559244,104.0,36.0,30.0,10.0,,,132.53333333333333,both
30016,Martin Hongla Yma II,Cameroon,Central/Wide Midfield,Holding Anchor,0.4535854547273966,369.0,52,21,10,,122.53333333333332,Martin Hongla Yma II,Cameroon,CM,Holding Anchor,0.3469164847283616,320.0,27.0,28.0,8.0,,,122.53333333333332,both
30111,Felix Eduardo Torres Caicedo,Ecuador,Center Back,Sweeper CB,0.4413476908491146,401.0,37,25,11,,288.3833333333333,Felix Eduardo Torres Caicedo,Ecuador,CB,Sweeper CB,0.2804698977255287,419.0,69.0,48.0,12.0,,,288.3833333333333,both
30401,Ruben Vargas,Switzerland,Attacking Midfield/Wing,Progressive Winger,0.5335441106246602,116.0,63,43,3,,286.95,Ruben Vargas,Switzerland,AM,Progressive Winger,0.4945192158914926,135.0,45.0,37.0,4.0,,,286.95,both
30486,Pedro González López,Spain,Central/Wide Midfield,Holding Anchor,0.4896918174596208,249.0,21,9,13,,372.4,Pedro González López,Spain,CM,Holding Anchor,0.6629695657170829,35.0,3.0,1.0,2.0,,,372.4,both
30500,Kevin Nahin Álvarez Campos,Mexico,Fullback/Wingback,Attacking Wingback,0.5145267776058711,169.0,56,41,7,,77.26666666666667,Kevin Nahin Álvarez Campos,Mexico,FB,Attacking Wingback,0.2246716704335252,488.0,89.0,55.0,17.0,,,77.26666666666667,both
30519,Mohamed Salisu,Ghana,Center Back,Sweeper CB,0.4610904461006059,347.0,17,12,10,,301.20000000000005,Mohamed Salisu,Ghana,CB,Sweeper CB,0.4223691559297679,211.0,22.0,12.0,4.0,,,301.20000000000005,both
30628,Daizen Maeda,Japan,Forward,Target Forward,0.4632406546149344,340.0,67,42,14,,181.16666666666663,Daizen Maeda,Japan,FW,Target Forward,0.4407871601485141,190.0,49.0,24.0,5.0,,,181.16666666666663,both
30681,Ali Abdi,Tunisia,Fullback/Wingback,Attacking Wingback,0.5234355089219259,141.0,47,35,8,,213.63333333333333,Ali Abdi,Tunisia,FB,Attacking Wingback,0.3823900940196936,261.0,43.0,35.0,7.0,,,213.63333333333333,both
30714,Jude Bellingham,England,Defensive Midfield,Box-to-Box / Engine Midfielder,0.5771478568857362,27.0,2,1,4,,441.76666666666665,Jude Bellingham,England,DM,Box-to-Box / Engine Midfielder,0.6701850254244263,32.0,1.0,1.0,2.0,,,441.76666666666665,both
30756,Anssumane Fati,Spain,Attacking Midfield/Wing,Ball-Winner,0.5338210987419457,113.0,61,15,7,,55.5,Anssumane Fati,Spain,AM,Ball-Winner,0.2925694227480235,400.0,101.0,33.0,15.0,,,55.5,both
31029,Salis Abdul Samed,Ghana,Defensive Midfield,Holding Anchor,0.4020793851019498,515.0,80,61,15,,264.95000000000005,Salis Abdul Samed,Ghana,DM,Holding Anchor,0.273877898271863,430.0,67.0,49.0,13.0,,,264.95000000000005,both
31090,Takefusa Kubo,Japan,Attacking Midfield/Wing,Target Forward,0.5144360112503282,170.0,79,18,6,,90.0,Takefusa Kubo,Japan,AM,Target Forward,0.2219643504057335,491.0,113.0,44.0,20.0,,,90.0,both
31152,Gonzalo Jordy Plata Jiménez,Ecuador,Central/Wide Midfield,Box-to-Box / Engine Midfielder,0.4994300233448735,215.0,14,4,4,,281.4,Gonzalo Jordy Plata Jiménez,Ecuador,CM,Box-to-Box / Engine Midfielder,0.4030377587116246,237.0,21.0,13.0,4.0,,,281.4,both
31295,Yahia Attiyat allah,Morocco,Fullback/Wingback,Attacking Wingback,0.5450901816745208,76.0,22,19,2,,350.18333333333334,Yahia Attiyat allah,Morocco,FB,Attacking Wingback,0.4004854694068454,240.0,40.0,32.0,9.0,,,350.18333333333334,both
31684,Atiba Hutchinson,Canada,Defensive Midfield,Holding Anchor,0.437670479967374,413.0,35,32,11,,164.2,Atiba Hutchinson,Canada,DM,Holding Anchor,0.4843920802758962,142.0,16.0,10.0,5.0,,,164.2,both
31751,Pathé Ismaël Ciss,Senegal,Defensive Midfield,Box-to-Box / Engine Midfielder,0.4300497120089022,437.0,47,14,16,,151.16666666666666,Pathé Ismaël Ciss,Senegal,DM,Box-to-Box / Engine Midfielder,0.3529482577175329,309.0,40.0,16.0,10.0,,,151.16666666666666,both
31955,Jakub Kamiński,Poland,Central/Wide Midfield,Progressive Winger,0.4809427614263337,286.0,31,67,4,,253.63333333333333,Jakub Kamiński,Poland,AM,Progressive Winger,0.346067396922658,321.0,88.0,61.0,4.0,,,253.63333333333333,both
32450,Montassar Omar Talbi,Tunisia,Center Back,Sweeper CB,0.4702868889828386,319.0,10,8,13,,296.56666666666666,Montassar Omar Talbi,Tunisia,CB,Sweeper CB,0.4368991607815123,198.0,20.0,10.0,6.0,,,296.56666666666666,both
32478,Darwin Gabriel Núñez Ribeiro,Uruguay,Attacking Midfield/Wing,Target Forward,0.5351026699576824,107.0,57,9,3,,249.21666666666664,Darwin Gabriel Núñez Ribeiro,Uruguay,AM,Target Forward,0.3503796756419161,314.0,85.0,35.0,9.0,,,249.21666666666664,both
32915,Ismail Jakobs,Senegal,Fullback/Wingback,Attacking Wingback,0.5291772489317683,125.0,36,29,5,,296.4833333333333,Ismail Jakobs,Senegal,FB,Attacking Wingback,0.3777280217169914,265.0,44.0,36.0,9.0,,,296.4833333333333,both
32975,Diogo Meireles Costa,Portugal,Goalkeeper,Goalkeeper,0.5730028320522422,,4,4,2,4.0,489.4,Diogo Meireles Costa,Portugal,GK,Goalkeeper,,,,,,0.4135086103745076,11.0,489.4,both
33018,Joško Gvardiol,Croatia,Center Back,Ball-Playing Centre-Back,0.4579531652687786,356.0,20,7,15,,720.2833333333333,Joško Gvardiol,Croatia,CB,Ball-Playing Centre-Back,0.6128264521898181,59.0,3.0,3.0,6.0,,,720.2833333333333,both
33477,Riley McGree,Australia,Forward,Ball-Winner,0.4358524952586423,417.0,76,69,12,,266.6166666666667,Riley McGree,Australia,FW,Pressing Forward,0.3639751690287969,287.0,65.0,13.0,6.0,,,266.6166666666667,both
33488,Keanu Baccus,Australia,Defensive Midfield,Deep Playmaker,0.3879210828452366,531.0,87,34,14,,133.9,Keanu Baccus,Australia,DM,Deep Playmaker,0.1485248036021418,539.0,89.0,37.0,14.0,,,133.9,both
33492,Mitchell Thomas Duke,Australia,Forward,Target Forward / Penalty-Box Anchor,0.4494418881633122,380.0,72,19,11,,272.26666666666665,Mitchell Thomas Duke,Australia,FW,Target Forward / Penalty-Box Anchor,0.3992656486279565,243.0,58.0,18.0,4.0,,,272.26666666666665,both
33495,Kye Rowles,Australia,Center Back,Sweeper CB,0.3599274215376196,546.0,101,80,16,,386.9166666666666,Kye Rowles,Australia,CB,Sweeper CB,0.0694047434853573,551.0,105.0,78.0,16.0,,,386.9166666666666,both
33572,Nathaniel Atkinson,Australia,Fullback/Wingback,Deep Playmaker,0.4922220530129221,244.0,85,17,5,,84.11666666666666,Nathaniel Atkinson,Australia,FB,Deep Playmaker,0.217330712048178,496.0,91.0,30.0,12.0,,,84.11666666666666,both
33602,Tariq Lamptey,Ghana,Fullback/Wingback,Deep Playmaker,0.4941070265252653,238.0,83,16,7,,112.21666666666664,Tariq Lamptey,Ghana,FB,Deep Playmaker,0.2333879676898611,480.0,88.0,27.0,15.0,,,112.21666666666664,both
34339,Giovanni Reyna,United States,Attacking Midfield/Wing,Progressive Winger,0.5555268008847143,57.0,31,28,5,,63.38333333333334,Giovanni Reyna,United States,AM,Progressive Winger,0.4660011170393549,165.0,49.0,41.0,10.0,,,63.38333333333334,both
34396,Michael Steveen Estrada Martínez,Ecuador,Forward,Target Forward,0.4486366474698522,382.0,73,45,10,,225.81666666666663,Michael Steveen Estrada Martínez,Ecuador,FW,Target Forward,0.3397850816459332,331.0,70.0,37.0,7.0,,,225.81666666666663,both
34639,Vitor Machado Ferreira,Portugal,Central/Wide Midfield,Deep Playmaker / Metronome,0.4704382209016004,316.0,35,5,16,,131.83333333333334,Vitor Machado Ferreira,Portugal,CM,Deep Playmaker / Metronome,0.4363770160375368,199.0,20.0,6.0,11.0,,,131.83333333333334,both
34794,Neco Williams,Wales,Fullback/Wingback,Wide Creator,0.5312261054530001,122.0,35,6,2,,216.38333333333333,Neco Williams,Wales,FB,Wide Creator,0.361094325173863,291.0,47.0,11.0,5.0,,,216.38333333333333,both
35592,Anis Ben Slimane,Tunisia,Attacking Midfield/Wing,Target Forward,0.5240212367641882,137.0,69,13,7,,149.65,Anis Ben Slimane,Tunisia,AM,Target Forward,0.3664431987757352,283.0,79.0,34.0,9.0,,,149.65,both
35658,Kamaldeen Sulemana,Ghana,Attacking Midfield/Wing,Target Forward,0.5417041858545966,82.0,43,8,3,,78.28333333333335,Kamaldeen Sulemana,Ghana,AM,Target Forward,0.2912866295260716,402.0,103.0,41.0,10.0,,,78.28333333333335,both
36148,José Adoni Cifuentes Charcopa,Ecuador,Defensive Midfield,Deep Playmaker,0.4288823043089105,444.0,52,32,14,,71.3,José Adoni Cifuentes Charcopa,Ecuador,DM,Deep Playmaker,0.2304679090617634,483.0,75.0,28.0,14.0,,,71.3,both
36288,Facundo Pellistri Rebollo,Uruguay,Attacking Midfield/Wing,Ball-Winner,0.5361934461117244,102.0,54,12,2,,191.2333333333333,Facundo Pellistri Rebollo,Uruguay,AM,Ball-Winner,0.3831928893147069,259.0,73.0,17.0,7.0,,,191.2333333333333,both
36710,Sergio Rochet Álvarez,Uruguay,Goalkeeper,Goalkeeper,0.5540899185322148,,9,9,1,9.0,298.08333333333337,Sergio Rochet Álvarez,Uruguay,GK,Goalkeeper,,,,,,0.5812763833766879,5.0,298.08333333333337,both
37122,Yuki Soma,Japan,Central/Wide Midfield,Target Forward,0.4825163424097322,281.0,30,33,13,,81.81666666666666,Yuki Soma,Japan,AM,Target Forward,0.2905377727803324,403.0,104.0,42.0,19.0,,,81.81666666666666,both
37148,Josip Šutalo,Croatia,Center Back,Sweeper CB,0.4043486080670874,507.0,79,61,19,,96.15,Josip Šutalo,Croatia,CB,Sweeper CB,0.1866789683363194,519.0,96.0,69.0,19.0,,,96.15,both
37208,Ao Tanaka,Japan,Defensive Midfield,Holding Anchor,0.4557389419630057,362.0,21,20,17,,173.13333333333333,Ao Tanaka,Japan,DM,Holding Anchor,0.33244714206353,337.0,46.0,29.0,11.0,,,173.13333333333333,both
37209,Miki Yamane,Japan,Fullback/Wingback,Attacking Wingback,0.5121048478028277,179.0,61,45,7,,61.56666666666667,Miki Yamane,Japan,FB,Attacking Wingback,0.3039853957204881,383.0,62.0,47.0,16.0,,,61.56666666666667,both
37211,Kaoru Mitoma,Japan,Fullback/Wingback,Attacking Wingback,0.4973949518295079,225.0,78,50,11,,186.11666666666667,Kaoru Mitoma,Japan,FB,Attacking Wingback,0.4829933088042084,144.0,20.0,17.0,3.0,,,186.11666666666667,both
37215,Shogo Taniguchi,Japan,Center Back,Sweeper CB,0.4347614775625371,422.0,42,29,19,,218.01666666666668,Shogo Taniguchi,Japan,CB,Sweeper CB,0.2208457106464004,492.0,87.0,64.0,21.0,,,218.01666666666668,both
37221,Hidemasa Morita,Japan,Defensive Midfield,Box-to-Box / Engine Midfielder,0.4565088198100092,360.0,20,8,16,,298.3666666666667,Hidemasa Morita,Japan,DM,Box-to-Box / Engine Midfielder,0.3774074110424397,266.0,31.0,14.0,8.0,,,298.3666666666667,both
37522,Hernán Ismael Galíndez,Ecuador,Goalkeeper,Goalkeeper,0.4556182482469681,,36,36,8,36.0,288.3833333333333,Hernán Ismael Galíndez,Ecuador,GK,Goalkeeper,,,,,,0.0,32.0,288.3833333333333,both
37641,Seung-Gyu Kim,South Korea,Goalkeeper,Goalkeeper,0.5199582909923666,,21,21,8,21.0,389.65,Seung-Gyu Kim,South Korea,GK,Goalkeeper,,,,,,0.238301189430513,20.0,389.65,both
37726,Moisés Isaac Caicedo Corozo,Ecuador,Defensive Midfield,Holding Anchor,0.4676402582130966,325.0,17,15,7,,282.9666666666667,Moisés Isaac Caicedo Corozo,Ecuador,DM,Holding Anchor,0.3158539446746449,359.0,51.0,32.0,9.0,,,282.9666666666667,both
37737,Angelo Smit Preciado Quiñónez,Ecuador,Fullback/Wingback,Deep Playmaker,0.5553740743045112,58.0,15,2,3,,276.2166666666667,Angelo Smit Preciado Quiñónez,Ecuador,FB,Deep Playmaker,0.4287372670977704,207.0,32.0,6.0,3.0,,,276.2166666666667,both
37945,Alan Steven Franco Palma,Ecuador,Central/Wide Midfield,Ball-Winner,0.4554223538615956,364.0,50,63,9,,50.41666666666666,Alan Steven Franco Palma,Ecuador,CM,Ball-Winner,0.2557229071539992,449.0,39.0,44.0,13.0,,,50.41666666666666,both
38004,Piero Martín Hincapié Reyna,Ecuador,Center Back,Sweeper CB,0.4307029456572818,434.0,47,33,13,,288.3833333333333,Piero Martín Hincapié Reyna,Ecuador,CB,Sweeper CB,0.3979295548837918,244.0,30.0,19.0,5.0,,,288.3833333333333,both
38285,Ayase Ueda,Japan,Forward,Target Forward,0.4841302436362728,275.0,48,32,12,,45.0,Ayase Ueda,Japan,FW,Target Forward,0.3913717531885872,251.0,60.0,30.0,6.0,,,45.0,both
38718,Enzo Fernandez,Argentina,Defensive Midfield,Holding Anchor,0.458067604443598,355.0,18,19,14,,601.1166666666667,Enzo Fernandez,Argentina,DM,Holding Anchor,0.595707636826323,65.0,4.0,4.0,6.0,,,601.1166666666667,both
38792,Yunus Dimoara Musah,United States,Central/Wide Midfield,Box-to-Box / Engine Midfielder,0.4509238334339932,377.0,54,10,14,,364.8666666666667,Yunus Dimoara Musah,United States,CM,Box-to-Box / Engine Midfielder,0.5714945702414778,80.0,8.0,3.0,3.0,,,364.8666666666667,both
38803,Gonçalo Matias Ramos,Portugal,Forward,Target Forward,0.5315233386614867,119.0,12,10,9,,171.88333333333333,Gonçalo Matias Ramos,Portugal,FW,Target Forward,0.730836315666662,17.0,7.0,3.0,2.0,,,171.88333333333333,both
39161,Alejandro Balde Martínez,Spain,Fullback/Wingback,Wide Creator,0.5284266596144833,127.0,37,8,8,,143.18333333333334,Alejandro Balde Martínez,Spain,FB,Wide Creator,0.3528057250903859,310.0,52.0,12.0,13.0,,,143.18333333333334,both
39565,Jamal Musiala,Germany,Attacking Midfield/Wing,Hybrid Playmaker / Roaming Creator,0.669358426581791,2.0,2,1,1,,274.06666666666666,Jamal Musiala,Germany,AM,Hybrid Playmaker / Roaming Creator,0.7310106383931627,16.0,8.0,2.0,1.0,,,274.06666666666666,both
40211,Jeremy Leonel Sarmiento Morante,Ecuador,Central/Wide Midfield,Progressive Winger,0.4842143065884127,274.0,28,65,5,,102.9,Jeremy Leonel Sarmiento Morante,Ecuador,AM,Progressive Winger,0.3793666352706086,262.0,75.0,54.0,6.0,,,102.9,both
40538,Jin-Su Kim,South Korea,Fullback/Wingback,Attacking Wingback,0.565227961170715,45.0,13,12,2,,340.68333333333334,Jin-Su Kim,South Korea,FB,Attacking Wingback,0.4274009832693673,209.0,33.0,26.0,6.0,,,340.68333333333334,both
40542,Gue-Sung Cho,South Korea,Forward,Target Forward / Penalty-Box Anchor,0.4735573030715654,305.0,60,18,14,,297.4166666666667,Gue-Sung Cho,South Korea,FW,Target Forward / Penalty-Box Anchor,0.5090025056988529,120.0,31.0,9.0,3.0,,,297.4166666666667,both
40558,Jun-Ho Son,South Korea,Defensive Midfield,Holding Anchor,0.4308336245743458,433.0,45,37,16,,89.58333333333333,Jun-Ho Son,South Korea,DM,Holding Anchor,0.3487803478842519,317.0,44.0,27.0,12.0,,,89.58333333333333,both
40564,Kyung-Won Kwon,South Korea,Center Back,Sweeper CB,0.4095030347656366,498.0,74,58,18,,106.2,Kyung-Won Kwon,South Korea,CB,Sweeper CB,0.1974828301800279,513.0,94.0,67.0,18.0,,,106.2,both
40672,Moon-Hwan Kim,South Korea,Fullback/Wingback,Attacking Wingback,0.5276617526318985,130.0,39,31,6,,389.65,Moon-Hwan Kim,South Korea,FB,Attacking Wingback,0.4430722735985922,186.0,27.0,22.0,5.0,,,389.65,both
40784,Akram Hassan Afif,Qatar,Forward,Progressive Winger,0.4369347169229461,414.0,75,71,9,,287.4,Akram Hassan Afif,Qatar,FW,Progressive Winger,0.3631784057617797,288.0,66.0,56.0,4.0,,,287.4,both
40874,Matheus Luiz Nunes,Portugal,Central/Wide Midfield,Ball-Winner,0.472861793681987,309.0,34,51,14,,82.56666666666668,Matheus Luiz Nunes,Portugal,CM,Ball-Winner,0.2650846013306998,440.0,38.0,42.0,21.0,,,82.56666666666668,both
41711,Sang-Ho Na,South Korea,Attacking Midfield/Wing,Progressive Winger,0.521387681079932,148.0,71,47,7,,129.96666666666667,Sang-Ho Na,South Korea,AM,Progressive Winger,0.3472207252149291,319.0,87.0,60.0,13.0,,,129.96666666666667,both
43565,Min Jae Kim,South Korea,Center Back,Sweeper CB,0.4023664628446137,512.0,82,64,19,,283.45,Min Jae Kim,South Korea,CB,Sweeper CB,0.4038212905045556,233.0,28.0,17.0,7.0,,,283.45,both
44166,Jakub Piotr Kiwior,Poland,Center Back,Sweeper CB,0.4437447241877791,394.0,33,21,10,,376.7,Jakub Piotr Kiwior,Poland,CB,Sweeper CB,0.2095840505140119,501.0,89.0,65.0,11.0,,,376.7,both
44225,Osman Bukari,Ghana,Attacking Midfield/Wing,Ball-Winner,0.5621863660196288,48.0,26,3,2,,79.61666666666666,Osman Bukari,Ghana,AM,Ball-Winner,0.4275021527799258,208.0,63.0,11.0,3.0,,,79.61666666666666,both
44703,Alistair Johnston,Canada,Fullback/Wingback,Attacking Wingback,0.5570024854172329,54.0,14,13,1,,284.9666666666667,Alistair Johnston,Canada,FB,Attacking Wingback,0.6040171271360943,61.0,5.0,5.0,1.0,,,284.9666666666667,both
44955,Aïssa Bilal Laïdouni,Tunisia,Defensive Midfield,Box-to-Box / Engine Midfielder,0.4850167391019438,269.0,11,6,12,,257.2333333333333,Aïssa Bilal Laïdouni,Tunisia,DM,Box-to-Box / Engine Midfielder,0.4753731167189026,158.0,18.0,8.0,3.0,,,257.2333333333333,both
45047,Alidu Seidu,Ghana,Fullback/Wingback,Deep Playmaker,0.4871309994823561,257.0,88,19,8,,165.83333333333337,Alidu Seidu,Ghana,FB,Deep Playmaker,0.2785304682153514,424.0,68.0,18.0,12.0,,,165.83333333333337,both
46258,Azzedine Ounahi,Morocco,Central/Wide Midfield,Box-to-Box / Engine Midfielder,0.4399899899084255,406.0,59,12,14,,589.25,Azzedine Ounahi,Morocco,CM,Box-to-Box / Engine Midfielder,0.4871092895653987,138.0,14.0,7.0,5.0,,,589.25,both
48347,Amadou Onana,Belgium,Defensive Midfield,Holding Anchor,0.4384277302486332,411.0,34,31,12,,109.71666666666664,Amadou Onana,Belgium,DM,Holding Anchor,0.3490766442830496,316.0,43.0,26.0,8.0,,,109.71666666666664,both
49337,Josip Stanišić,Croatia,Fullback/Wingback,Deep Playmaker,0.4969592902395732,227.0,80,13,9,,96.15,Josip Stanišić,Croatia,FB,Deep Playmaker,0.1990182528078444,511.0,96.0,33.0,18.0,,,96.15,both
50436,Fabian Rieder,Switzerland,Attacking Midfield/Wing,Deep Playmaker,0.5371556782568541,98.0,53,5,1,,73.96666666666667,Fabian Rieder,Switzerland,AM,Deep Playmaker,0.3221966704222975,353.0,93.0,12.0,12.0,,,73.96666666666667,both
50498,Pape Matar Sarr,Senegal,Attacking Midfield/Wing,Holding Anchor,0.5460870526532962,74.0,38,1,3,,68.26666666666667,Pape Matar Sarr,Senegal,AM,Linking Attacker,0.4483235085779513,182.0,54.0,3.0,7.0,,,68.26666666666667,both
50502,Nicola Zalewski,Poland,Central/Wide Midfield,Ball-Winner,0.4640421474903478,336.0,43,57,8,,73.98333333333333,Nicola Zalewski,Poland,CM,Ball-Winner,0.2680512067350952,436.0,37.0,40.0,6.0,,,73.98333333333333,both
51094,Abdulelah Al Amri,Saudi Arabia,Center Back,Sweeper CB,0.4317099099868927,428.0,45,32,15,,210.81666666666663,Abdulelah Al Amri,Saudi Arabia,CB,Sweeper CB,0.3435361655436422,328.0,46.0,31.0,8.0,,,210.81666666666663,both
51096,Ali Al Hassan,Saudi Arabia,Defensive Midfield,Target Forward,0.4323591548098185,427.0,41,47,14,,45.0,Ali Al Hassan,Saudi Arabia,DM,Ball-Winning Midfielder,0.2550041198749608,453.0,71.0,2.0,11.0,,,45.0,both
51099,Firas Tariq Nasser Al Albirakan,Saudi Arabia,Central/Wide Midfield,Target Forward,0.4861589709896334,263.0,26,30,10,,283.1333333333333,Firas Tariq Nasser Al Albirakan,Saudi Arabia,AM,Target Forward,0.197835300286819,512.0,116.0,46.0,15.0,,,283.1333333333333,both
51103,Abdullah Mohammed Madu,Saudi Arabia,Center Back,Wide Creator,0.4073249296360307,502.0,76,35,17,,52.63333333333334,Abdullah Mohammed Madu,Saudi Arabia,CB,Defensive Centre-Back,0.2022492140000473,508.0,93.0,2.0,14.0,,,52.63333333333334,both
