player_id,xd_total,xd_actions,xd_mean_action_threat,xd90,xd90_pct
5673,34.347430555555555,92,0.5911382850241546,8.452247767043382,0.7570093457943925
11737,26.28857638888889,77,0.5757620851370852,9.857531595028124,0.8888888888888888
3637,31.44434027777778,102,0.5471881808278867,8.13488418052029,0.6444444444444445
3034,34.94909722222222,66,0.6926031144781145,8.070349583066067,0.5607476635514018
4734,31.254097222222224,87,0.5735432630906769,7.217110327132778,0.5607476635514018
44166,25.10809027777778,52,0.6962873931623932,5.998747345367667,0.19626168224299065
5207,7.056979166666666,37,0.36359797297297297,2.097516925363276,0.06172839506172839
38803,9.131006944444444,47,0.36373374704491723,4.781095462038205,0.5802469135802469
18360,4.040763888888889,19,0.4031980994152047,2.932418357747614,0.11
10868,6.231493055555555,37,0.3509102852852853,4.0669642857142865,0.32
12041,11.345972222222223,55,0.39148358585858584,3.0012858822376804,0.12
4272,5.169965277777778,28,0.3651289682539683,4.952601117615753,0.55
5204,25.029861111111114,108,0.449292695473251,5.851896350175347,0.66
40874,1.6353819444444446,9,0.43630401234567906,1.78261253532499,0.014705882352941176
3193,20.082395833333333,103,0.4096379449838188,4.730216239204396,0.3088235294117647
34639,6.8244444444444445,30,0.452662037037037,4.658912768647282,0.27941176470588236
11184,12.45045138888889,64,0.4217013888888889,5.677456299611553,0.5147058823529411
