team,defensive_style,actual_style,optimal_style,possessions,wasted_net_xg,mean_eva_gap
Portugal,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,6,0.0,0.0
Portugal,Wide Retreating Block,Direct Long Play,No meaningful change,2,0.0,0.0
Portugal,Wide Retreating Block,Patient Build-up,No meaningful change,184,0.0,0.0
Portugal,Wide Retreating Block,Short Under Pressure,No meaningful change,17,0.0,0.0
Qatar,Wide Retreating Block,Short Under Pressure,Patient Build-up,25,0.18226392359261565,0.007290556943704626
Qatar,Compact Pressure Block,Short Under Pressure,Patient Build-up,14,0.10057718189221501,0.007184084420872501
Qatar,High-Intensity Press,Short Under Pressure,Patient Build-up,13,0.09354967471080151,0.007196128823907809
Qatar,Wide Retreating Block,Direct Long Play,Patient Build-up,7,0.049289987993522785,0.00704142685621754
Qatar,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,4,0.029425277537109634,0.0073563193842774086
Qatar,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,4,0.028026651897639462,0.007006662974409866
Qatar,Compact Pressure Block,Direct Long Play,Patient Build-up,1,0.007006662974409866,0.007006662974409866
Qatar,Compact Pressure Block,Direct Long Play,No meaningful change,1,0.0,0.0
Qatar,Compact Pressure Block,Patient Build-up,No meaningful change,25,0.0,0.0
Qatar,Compact Pressure Block,Short Under Pressure,No meaningful change,9,0.0,0.0
Qatar,High-Intensity Press,Direct Long Play,No meaningful change,1,0.0,0.0
Qatar,High-Intensity Press,Patient Build-up,No meaningful change,1,0.0,0.0
Qatar,High-Intensity Press,Short Under Pressure,No meaningful change,3,0.0,0.0
Qatar,Set-Piece Compact Shape,Direct Long Play,No meaningful change,1,0.0,0.0
Qatar,Set-Piece Compact Shape,Patient Build-up,No meaningful change,2,0.0,0.0
Qatar,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,1,0.0,0.0
Qatar,Wide Retreating Block,Direct Long Play,No meaningful change,5,0.0,0.0
Qatar,Wide Retreating Block,Patient Build-up,No meaningful change,100,0.0,0.0
Qatar,Wide Retreating Block,Short Under Pressure,No meaningful change,14,0.0,0.0
Saudi Arabia,Wide Retreating Block,Direct Long Play,Patient Build-up,18,0.11400415166545261,0.006333563981414034
Saudi Arabia,Compact Pressure Block,Short Under Pressure,Patient Build-up,10,0.05578291505601628,0.005578291505601627
Saudi Arabia,Compact Pressure Block,Direct Long Play,Patient Build-up,8,0.05004508168420825,0.006255635210526031
Saudi Arabia,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,7,0.043560324085911505,0.006222903440844501
Saudi Arabia,High-Intensity Press,Short Under Pressure,Patient Build-up,4,0.022313166022406516,0.005578291505601629
Saudi Arabia,Wide Retreating Block,Short Under Pressure,Patient Build-up,3,0.01673487451680488,0.0055782915056016265
Saudi Arabia,High-Intensity Press,Direct Long Play,Patient Build-up,2,0.012562186507223336,0.006281093253611668
Saudi Arabia,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,1,0.005578291505601629,0.005578291505601629
Saudi Arabia,Compact Pressure Block,Patient Build-up,No meaningful change,51,0.0,0.0
Saudi Arabia,Compact Pressure Block,Short Under Pressure,No meaningful change,16,0.0,0.0
Saudi Arabia,High-Intensity Press,Short Under Pressure,No meaningful change,13,0.0,0.0
Saudi Arabia,Set-Piece Compact Shape,Patient Build-up,No meaningful change,4,0.0,0.0
Saudi Arabia,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,5,0.0,0.0
Saudi Arabia,Wide Retreating Block,Patient Build-up,No meaningful change,52,0.0,0.0
Saudi Arabia,Wide Retreating Block,Short Under Pressure,No meaningful change,15,0.0,0.0
Senegal,Compact Pressure Block,Short Under Pressure,Patient Build-up,35,0.3251424858798471,0.009289785310852774
Senegal,Wide Retreating Block,Short Under Pressure,Patient Build-up,29,0.26717212246454153,0.009212831809122121
Senegal,High-Intensity Press,Short Under Pressure,Patient Build-up,22,0.19308948675428383,0.008776794852467447
Senegal,Wide Retreating Block,Direct Long Play,Patient Build-up,15,0.12641956127691217,0.008427970751794144
Senegal,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,14,0.1231444672985104,0.008796033378465028
Senegal,Compact Pressure Block,Direct Long Play,Patient Build-up,12,0.11211713047405489,0.009343094206171241
Senegal,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,8,0.07235304316397657,0.009044130395497072
Senegal,High-Intensity Press,Direct Long Play,Patient Build-up,2,0.015959350111074674,0.007979675055537337
Senegal,Compact Pressure Block,Patient Build-up,No meaningful change,42,0.0,0.0
Senegal,High-Intensity Press,Patient Build-up,No meaningful change,1,0.0,0.0
Senegal,Set-Piece Compact Shape,Patient Build-up,No meaningful change,4,0.0,0.0
Senegal,Wide Retreating Block,Patient Build-up,No meaningful change,104,0.0,0.0
Serbia,Wide Retreating Block,Short Under Pressure,Patient Build-up,35,0.23556038849329328,0.0067302968140940935
Serbia,Compact Pressure Block,Short Under Pressure,Patient Build-up,25,0.16857536941122409,0.006743014776448964
Serbia,High-Intensity Press,Short Under Pressure,Patient Build-up,22,0.14818881800963613,0.006735855364074369
Serbia,Wide Retreating Block,Direct Long Play,Patient Build-up,12,0.10252574937635422,0.00854381244802952
Serbia,Compact Pressure Block,Direct Long Play,Patient Build-up,9,0.07693803271632925,0.008548670301814361
Serbia,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,6,0.040430696124390986,0.006738449354065164
Serbia,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,4,0.034408426773790496,0.008602106693447624
Serbia,Compact Pressure Block,Patient Build-up,No meaningful change,25,0.0,0.0
Serbia,Set-Piece Compact Shape,Patient Build-up,No meaningful change,2,0.0,0.0
Serbia,Wide Retreating Block,Patient Build-up,No meaningful change,89,0.0,0.0
South Korea,Compact Pressure Block,Short Under Pressure,Patient Build-up,14,0.10809356112794975,0.007720968651996411
South Korea,Wide Retreating Block,Short Under Pressure,Patient Build-up,7,0.054046780563974876,0.007720968651996411
South Korea,Compact Pressure Block,Direct Long Play,Patient Build-up,5,0.03558888293935855,0.007117776587871711
South Korea,Set-Piece Compact Shape,Direct Long Play,Short Under Pressure,6,0.032509503801232534,0.005418250633538756
South Korea,Wide Retreating Block,Direct Long Play,Short Under Pressure,5,0.02613973440207402,0.005227946880414804
South Korea,Compact Pressure Block,Direct Long Play,Short Under Pressure,4,0.020911787521659217,0.005227946880414804
South Korea,Wide Retreating Block,Direct Long Play,Patient Build-up,3,0.020033596932973893,0.006677865644324631
South Korea,High-Intensity Press,Direct Long Play,Patient Build-up,2,0.015555286006384656,0.007777643003192328
South Korea,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,2,0.015555286006384656,0.007777643003192328
South Korea,High-Intensity Press,Short Under Pressure,Patient Build-up,2,0.015441937303992823,0.007720968651996412
South Korea,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,2,0.015441937303992823,0.007720968651996412
South Korea,Compact Pressure Block,Patient Build-up,No meaningful change,60,0.0,0.0
South Korea,Compact Pressure Block,Short Under Pressure,No meaningful change,32,0.0,0.0
South Korea,High-Intensity Press,Patient Build-up,No meaningful change,1,0.0,0.0
South Korea,High-Intensity Press,Short Under Pressure,No meaningful change,14,0.0,0.0
South Korea,Set-Piece Compact Shape,Patient Build-up,No meaningful change,7,0.0,0.0
South Korea,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,9,0.0,0.0
South Korea,Wide Retreating Block,Patient Build-up,No meaningful change,75,0.0,0.0
South Korea,Wide Retreating Block,Short Under Pressure,No meaningful change,18,0.0,0.0
Spain,Wide Retreating Block,Short Under Pressure,Patient Build-up,36,0.3287706337859153,0.009132517605164314
Spain,Compact Pressure Block,Short Under Pressure,Patient Build-up,20,0.19654976394558568,0.009827488197279284
Spain,High-Intensity Press,Short Under Pressure,Patient Build-up,11,0.10347930492687255,0.009407209538806595
Spain,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,8,0.08514658592157487,0.010643323240196859
Spain,Wide Retreating Block,Direct Long Play,Patient Build-up,6,0.05691928908891741,0.009486548181486235
Spain,Compact Pressure Block,Direct Long Play,Patient Build-up,3,0.03761389634778156,0.012537965449260521
Spain,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,3,0.025408227276684424,0.00846940909222814
Spain,High-Intensity Press,Direct Long Play,Patient Build-up,1,0.00846940909222814,0.00846940909222814
Spain,Compact Pressure Block,Patient Build-up,No meaningful change,30,0.0,0.0
Spain,Compact Pressure Block,Short Under Pressure,No meaningful change,1,0.0,0.0
Spain,High-Intensity Press,Short Under Pressure,No meaningful change,1,0.0,0.0
Spain,Set-Piece Compact Shape,Direct Long Play,No meaningful change,1,0.0,0.0
Spain,Set-Piece Compact Shape,Patient Build-up,No meaningful change,3,0.0,0.0
Spain,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,3,0.0,0.0
Spain,Wide Retreating Block,Patient Build-up,No meaningful change,216,0.0,0.0
Spain,Wide Retreating Block,Short Under Pressure,No meaningful change,7,0.0,0.0
Switzerland,Compact Pressure Block,Direct Long Play,Short Under Pressure,8,0.04912558515231482,0.0061406981440393525
Switzerland,Wide Retreating Block,Direct Long Play,Short Under Pressure,7,0.04083316166643898,0.005833308809491283
Switzerland,High-Intensity Press,Direct Long Play,Short Under Pressure,2,0.011957606600077587,0.005978803300038794
Switzerland,Set-Piece Compact Shape,Direct Long Play,Short Under Pressure,1,0.006018331488349064,0.006018331488349064
Switzerland,Compact Pressure Block,Patient Build-up,No meaningful change,29,0.0,0.0
Switzerland,Compact Pressure Block,Short Under Pressure,No meaningful change,37,0.0,0.0
Switzerland,High-Intensity Press,Direct Long Play,No meaningful change,1,0.0,0.0
Switzerland,High-Intensity Press,Short Under Pressure,No meaningful change,20,0.0,0.0
Switzerland,Set-Piece Compact Shape,Patient Build-up,No meaningful change,2,0.0,0.0
Switzerland,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,15,0.0,0.0
Switzerland,Wide Retreating Block,Direct Long Play,No meaningful change,2,0.0,0.0
Switzerland,Wide Retreating Block,Patient Build-up,No meaningful change,140,0.0,0.0
Switzerland,Wide Retreating Block,Short Under Pressure,No meaningful change,36,0.0,0.0
Tunisia,Wide Retreating Block,Direct Long Play,Patient Build-up,15,0.08912363115803995,0.005941575410535997
Tunisia,Compact Pressure Block,Direct Long Play,Patient Build-up,8,0.04679600069602332,0.005849500087002915
Tunisia,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,3,0.019289556078591546,0.006429852026197182
Tunisia,Compact Pressure Block,Patient Build-up,No meaningful change,55,0.0,0.0
Tunisia,Compact Pressure Block,Short Under Pressure,No meaningful change,65,0.0,0.0
Tunisia,High-Intensity Press,Patient Build-up,No meaningful change,1,0.0,0.0
Tunisia,High-Intensity Press,Short Under Pressure,No meaningful change,8,0.0,0.0
Tunisia,Set-Piece Compact Shape,Patient Build-up,No meaningful change,3,0.0,0.0
Tunisia,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,8,0.0,0.0
Tunisia,Wide Retreating Block,Patient Build-up,No meaningful change,55,0.0,0.0
Tunisia,Wide Retreating Block,Short Under Pressure,No meaningful change,27,0.0,0.0
United States,Compact Pressure Block,Short Under Pressure,Patient Build-up,10,0.08361164837087787,0.008361164837087787
United States,Compact Pressure Block,Direct Long Play,Patient Build-up,9,0.07154863988805904,0.007949848876451004
United States,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,7,0.051439456827426865,0.007348493832489552
United States,High-Intensity Press,Short Under Pressure,Patient Build-up,4,0.033444659348351155,0.008361164837087789
United States,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,4,0.03344465934835115,0.008361164837087787
United States,Wide Retreating Block,Direct Long Play,Patient Build-up,5,0.03171916703177434,0.006343833406354868
United States,Wide Retreating Block,Short Under Pressure,Patient Build-up,2,0.016722329674175574,0.008361164837087787
United States,High-Intensity Press,Direct Long Play,Patient Build-up,1,0.00851468830875877,0.00851468830875877
United States,Compact Pressure Block,Patient Build-up,No meaningful change,83,0.0,0.0
United States,Compact Pressure Block,Short Under Pressure,No meaningful change,26,0.0,0.0
United States,High-Intensity Press,Short Under Pressure,No meaningful change,16,0.0,0.0
United States,Set-Piece Compact Shape,Patient Build-up,No meaningful change,5,0.0,0.0
United States,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,12,0.0,0.0
United States,Wide Retreating Block,Patient Build-up,No meaningful change,104,0.0,0.0
United States,Wide Retreating Block,Short Under Pressure,No meaningful change,12,0.0,0.0
Uruguay,Compact Pressure Block,Short Under Pressure,Patient Build-up,38,0.4159179843261676,0.010945210113846516
Uruguay,Wide Retreating Block,Short Under Pressure,Patient Build-up,22,0.22205332677760123,0.01009333303534551
Uruguay,Compact Pressure Block,Direct Long Play,Patient Build-up,11,0.13528985235717342,0.012299077487015765
Uruguay,Wide Retreating Block,Direct Long Play,Patient Build-up,9,0.1130921082500509,0.01256578980556121
Uruguay,High-Intensity Press,Short Under Pressure,Patient Build-up,8,0.10541506214593765,0.013176882768242207
Uruguay,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,9,0.10540945910682314,0.01171216212298035
Uruguay,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,6,0.0801157399207924,0.013352623320132068
Uruguay,High-Intensity Press,Direct Long Play,Patient Build-up,1,0.017022674912930413,0.017022674912930413
Uruguay,Compact Pressure Block,Patient Build-up,No meaningful change,49,0.0,0.0
Uruguay,High-Intensity Press,Patient Build-up,No meaningful change,1,0.0,0.0
Uruguay,Set-Piece Compact Shape,Patient Build-up,No meaningful change,2,0.0,0.0
Uruguay,Wide Retreating Block,Patient Build-up,No meaningful change,60,0.0,0.0
Wales,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,11,0.08311046715098533,0.007555497013725939
Wales,Compact Pressure Block,Short Under Pressure,Patient Build-up,9,0.06799947312353344,0.0075554970137259375
Wales,Wide Retreating Block,Direct Long Play,Patient Build-up,10,0.06448862708003547,0.006448862708003547
Wales,Wide Retreating Block,Short Under Pressure,Patient Build-up,8,0.06044397610980751,0.007555497013725938
Wales,Compact Pressure Block,Direct Long Play,Patient Build-up,7,0.04897284767333507,0.006996121096190724
Wales,High-Intensity Press,Short Under Pressure,Patient Build-up,6,0.04533298208235563,0.007555497013725938
Wales,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,6,0.03613930376981445,0.006023217294969075
Wales,High-Intensity Press,Direct Long Play,Patient Build-up,2,0.012897725416007096,0.006448862708003548
Wales,Compact Pressure Block,Direct Long Play,No meaningful change,2,0.0,0.0
Wales,Compact Pressure Block,Patient Build-up,No meaningful change,23,0.0,0.0
Wales,Compact Pressure Block,Short Under Pressure,No meaningful change,22,0.0,0.0
Wales,High-Intensity Press,Direct Long Play,No meaningful change,1,0.0,0.0
Wales,High-Intensity Press,Patient Build-up,No meaningful change,1,0.0,0.0
Wales,High-Intensity Press,Short Under Pressure,No meaningful change,9,0.0,0.0
Wales,Set-Piece Compact Shape,Direct Long Play,No meaningful change,1,0.0,0.0
Wales,Set-Piece Compact Shape,Patient Build-up,No meaningful change,3,0.0,0.0
Wales,Set-Piece Compact Shape,Short Under Pressure,No meaningful change,3,0.0,0.0
Wales,Wide Retreating Block,Direct Long Play,No meaningful change,3,0.0,0.0
Wales,Wide Retreating Block,Patient Build-up,No meaningful change,84,0.0,0.0
Wales,Wide Retreating Block,Short Under Pressure,No meaningful change,18,0.0,0.0
