player_name,team,position,minutes,vaep_off_p90,vaep_def_p90,vaep_per_touch,xt_p90,final_player_rating,team_rank
Matty Cash,Poland,Right Back,389.75,0.05638612106527877,-0.11407845676443501,-0.0006506246481118675,0.02970055790916104,-0.023101243662179468,5
Bartosz Bereszyński,Poland,Left Back,365.73333333333335,0.004769275078245765,-0.06483118144921009,-0.0006875318066794163,0.03117875910286307,-0.02400146090691337,6
Jakub Piotr Kiwior,Poland,Left Center Back,376.7,0.020984781495202012,-0.2884885903288031,-0.00216567128277708,0.012991028077779534,-0.13180340018607775,7
Wojciech Szczęsny,Poland,Goalkeeper,389.75,-0.022655436229988255,-0.38457612135248037,-0.0065559066322910834,0.0019317805209944129,-0.20519619467672276,8
Bruno Miguel Borges Fernandes,Portugal,Center Attacking Midfield,384.95,0.8434503960304262,-0.0011038319516797812,0.00536146345638415,0.11152611845327404,0.44508694476694327,1
Raphaël Adelino José Guerreiro,Portugal,Left Back,303.6166666666667,0.6222178065622549,-0.010656744989004091,0.004398960695996173,0.06033819806543159,0.31916785860851055,2
João Félix Sequeira,Portugal,Left Wing,340.23333333333335,0.49095450907007554,0.013547461898413467,0.004394479960467117,0.04471348373720651,0.26251202621982594,3
Cristiano Ronaldo dos Santos Aveiro,Portugal,Center Forward,302.8,0.4829129898772483,0.01674508985329285,0.0052533495327224955,0.014408438565339441,0.25428673243815525,4
Kléper Laveran Lima Ferreira,Portugal,Right Center Back,389.2833333333333,0.32024280600672506,-0.08281308722775761,0.0013149442645991234,0.014438203462266428,0.12199698336131676,5
Bernardo Mota Veiga de Carvalho e Silva,Portugal,Right Center Midfield,382.1,0.09042836133626725,-0.010086321625680615,0.00041801053068375754,0.03813190339971072,0.04792280369444059,6
João Pedro Cavaco Cancelo,Portugal,Right Back,344.54999999999995,0.0431578300377775,-0.019352916000381724,0.00012348664756977885,0.057944755200783,0.023528454053125418,7
Rúben Santos Gato Alves Dias,Portugal,Left Center Back,392.41666666666663,0.0516778849406268,-0.035053647415638114,0.00010237959628736621,0.005827740650037371,0.009508380771388027,8
Diogo Meireles Costa,Portugal,Goalkeeper,489.4,-0.024099282269990457,-0.1989228022489377,-0.003630971662127859,0.0010158267932519978,-0.11239716839945203,9
Ismaïla Sarr,Senegal,Left Wing,365.2,1.4194540919991747,-0.006613648504027454,0.015411270309570721,0.0856107363486059,0.7281657501101659,1
