path,folder,filename,extension,bytes,format_details,structure,information
reports/ranking/ranking_audit.json,reports/ranking,ranking_audit.json,.json,8614,Object with 10 top-level keys,"Top-level keys: tournament, evidence_scope, checks, passed, role_consistency_violations, striker_fairness_failures, top_20_standout_coverage, top_20_outfield, top_10_goalkeepers, before_after",JSON artifact: ranking audit.
reports/ranking/ranking_audit.md,reports/ranking,ranking_audit.md,.md,2776,60 lines; 498 words,"Title: Qatar 2022 Ranking Audit; sections: Eyes-test checks, Before and after, New global top 20",Qatar 2022 Ranking Audit
reports/ranking/ranking_methodology.md,reports/ranking,ranking_methodology.md,.md,5981,78 lines; 893 words,"Title: Qatar 2022 Ranking Methodology; sections: Position and role context, Outfield score, Goalkeepers, Analyst-practice references, Ranking fields, Leading goalkeeper evidence",Qatar 2022 Ranking Methodology
reports/ranking/refresh_manifest.json,reports/ranking,refresh_manifest.json,.json,92159,Object with 7 top-level keys,"Top-level keys: tournament, source, players, teams, audit_passed, files, archived_legacy_files",JSON artifact: refresh manifest.
reports/ranking/v5_player_rankings.csv,reports/ranking,v5_player_rankings.csv,.csv,3329868,593 data rows × 419 columns,"Columns: player_name, team, position_group, functional_role, final_player_rating, global_rank, position_rank, role_rank, team_rank, RankingStatus, GKRankingStatus, primary_global_rank, primary_goalkeeper_rank, tournament, minutes_played, position_group_360, functional_role_original, final_player_rating_v2, global_rank_v2, position_rank_v2, role_rank_v2, team_rank_v2, gk_rating_v2, gk_rank_v2, is_main_goalkeeper, player_id, actions, aerial_events, aerial_wins, average_x, average_y, blocks, box_passes, carries, carry_progression_sum, clearances, completed_passes, counterpressures, crosses, dribbled_past, dribbles, duels, duels_won, final_third_passes, fouls, goals, interceptions, interceptions_won, key_passes, minutes, pass_progression_sum, passes, pressures, progressive_carries, progressive_passes, recoveries, shots, successful_dribbles, successful_under_pressure_actions, switches, through_balls, turnovers, under_pressure_actions, xg_sum, player, position, aerial_dominance_index, pressing_intensity_index, speed_recovery_index, shots_p90, progressive_carries_p90, dribbles_p90, clearances_p90, progressive_passes_p90, key_passes_p90, crosses_p90, interceptions_p90, turnovers_p90, xg_p90, duel_win_rate, pass_completion, aerial_dominance_index_percentile, pressing_intensity_index_percentile, speed_recovery_index_percentile, vaep_total, vaep_offense, vaep_defense, total_touches, xt_total, xa_sum, events_with_360_context, role_has_360_rate, mean_defenders_within_3, mean_defenders_within_5, mean_nearest_defender_distance, mean_defensive_density, mean_defenders_behind_ball, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, xa_p90, raw_final_player_rating, rating_minutes_reliability, player_evaluation_score, pass_start_x, pass_start_y, line_breaking_pass_rate, pressure_state_rate, distribution_under_pressure, pass_receipt_x, pass_receipt_y, playstyle_cluster, spatial_point_count, final_third_share, Functional role, completeness_score, kmeans_functional_role, role_refinement_applied, role_refinement_reason, pressures_p90, counterpressures_p90, recoveries_p90, post_pressure_recoveries_p90, blocks_p90, aerial_wins_p90, aerial_events_p90, goals_p90, box_passes_p90, tackles_p90, progressive_receptions_p90, dangerous_zone_receptions_p90, pressure_resistance, role_off_scaled, role_def_scaled, role_adjusted_value, role_off_weight, role_def_weight, role_weight_source, legacy_raw_final_player_rating, legacy_final_player_rating, legacy_team_rank, vaep_off_scaled, vaep_def_scaled, vaep_component, vaep_90_missing, vaep_per_touch_missing, xt_90_missing, role_adjusted_value_missing, completeness_score_missing, off_ball_score_missing, global_rank_eligible, post_shot_xg_proxy, goal_allowed, shot_on_target_faced, penalty_faced, high_leverage_shots_on_target, high_leverage_saves, penalties_faced, penalties_saved, cross_opportunities, claims, sweeper_actions, pressured_passes, completed_pressured_passes, goals_prevented_proxy, goals_prevented_proxy_p90, save_rate, high_leverage_save_pct, claims_p90, cross_stopping_rate, sweeper_actions_p90, penalty_save_rate_shrunk, goalkeeper_raw_rating, goalkeeper_feature_coverage, goalkeeper_rating_reliability, goalkeeper_rank, open_play_xt_p90, set_piece_xt_p90, progressive_receptions, dangerous_zone_receptions, pressure_events, forced_rushed_actions, post_pressure_recoveries, forced_rushed_action_rate, occupancy_entropy, convex_hull_area, average_spatial_x, average_spatial_y, final_third_occupancy, zone14_share, half_space_share, wide_corridor_share, spatial_observation_count, kde_00_00, kde_00_01, kde_00_02, kde_00_03, kde_00_04, kde_00_05, kde_00_06, kde_00_07, kde_01_00, kde_01_01, kde_01_02, kde_01_03, kde_01_04, kde_01_05, kde_01_06, kde_01_07, kde_02_00, kde_02_01, kde_02_02, kde_02_03, kde_02_04, kde_02_05, kde_02_06, kde_02_07, kde_03_00, kde_03_01, kde_03_02, kde_03_03, kde_03_04, kde_03_05, kde_03_06, kde_03_07, kde_04_00, kde_04_01, kde_04_02, kde_04_03, kde_04_04, kde_04_05, kde_04_06, kde_04_07, kde_05_00, kde_05_01, kde_05_02, kde_05_03, kde_05_04, kde_05_05, kde_05_06, kde_05_07, kde_06_00, kde_06_01, kde_06_02, kde_06_03, kde_06_04, kde_06_05, kde_06_06, kde_06_07, kde_07_00, kde_07_01, kde_07_02, kde_07_03, kde_07_04, kde_07_05, kde_07_06, kde_07_07, kde_08_00, kde_08_01, kde_08_02, kde_08_03, kde_08_04, kde_08_05, kde_08_06, kde_08_07, kde_09_00, kde_09_01, kde_09_02, kde_09_03, kde_09_04, kde_09_05, kde_09_06, kde_09_07, kde_10_00, kde_10_01, kde_10_02, kde_10_03, kde_10_04, kde_10_05, kde_10_06, kde_10_07, kde_11_00, kde_11_01, kde_11_02, kde_11_03, kde_11_04, kde_11_05, kde_11_06, kde_11_07, network_pagerank, network_betweenness, network_eigenvector, network_closeness, network_entropy, network_completed_passes_per_match, network_matches, build_up_involvement_ratio, build_up_eligible_possessions, xd_total, xd_actions, xd_mean_action_threat, xd90, xd90_pct, sb360_coverage, sb360_observations, mean_defenders_within_3m, mean_defenders_within_5m, mean_nearest_defender_m, mean_passing_lane_availability, packing_index_mean, mean_space_received, actor_shape_deviation_m, movement_into_available_space_rate, shape_maintenance_score, defensive_positioning_score, progression_score, progression_score_evidence_count, progression_score_coverage, creation_score, creation_score_evidence_count, creation_score_coverage, finishing_score, finishing_score_evidence_count, finishing_score_coverage, pressing_score, pressing_score_evidence_count, pressing_score_coverage, defensive_score, defensive_score_evidence_count, defensive_score_coverage, ball_security_score, ball_security_score_evidence_count, ball_security_score_coverage, aerial_score, aerial_score_evidence_count, aerial_score_coverage, average_receiving_x, average_receiving_x_available, average_receiving_y, average_receiving_y_available, average_passing_x, average_passing_x_available, average_passing_y, average_passing_y_available, final_third_involvement, final_third_involvement_available, half_space_occupation, half_space_occupation_available, wide_corridor_occupation, wide_corridor_occupation_available, zone14_occupation, zone14_occupation_available, role_cluster, probabilistic_role, role_entropy, role_max_probability, role_probability_01, role_probability_02, role_probability_03, role_probability_04, role_probability_05, role_probability_06, role_probability_07, role_probability_08, role_probability_09, role_probability_10, role_probability_11, role_probability_12, role_probability_13, role_probability_14, role_probability_15, role_probability_16, role_probabilities, attacking_off_ball_score, defensive_off_ball_score, attacking_off_ball_evidence, defensive_off_ball_evidence, off_ball_raw, off_ball_evidence, off_ball_score, off_ball_score_observed, off_ball_reliability, off_ball_feature_coverage, shootout_penalties_faced, shootout_penalties_saved, regular_penalties_faced, regular_penalties_saved, penalties_saved_rate, role_consistency_adjusted, finishing_component_v2, creation_component_v2, progression_component_v2, possession_component_v2, defending_component_v2, off_ball_component_v2, tournament_impact_component_v2, goal_role_boost_v2, raw_player_rating_v2, rating_reliability_v2, psxg_ga_p90, save_rate_shrunk, high_leverage_save_rate_shrunk, psxg_ga_p90_percentile, save_rate_shrunk_percentile, high_leverage_save_rate_shrunk_percentile, penalties_saved_rate_percentile, penalty_save_rate_shrunk_percentile, cross_stopping_rate_percentile, claims_p90_percentile, sweeper_actions_p90_percentile, distribution_under_pressure_percentile, minutes_percentile, gk_raw_rating_v2, tournament_impact_score, gk_score_composite, reliability_factor, gk_rating_reliability_v2","Player leaderboard with global, position, role, and team ranks plus valuation features."
reports/ranking/v5_player_rankings.json,reports/ranking,v5_player_rankings.json,.json,9760531,Array with 593 records,"Record keys: player_name, team, position_group, functional_role, final_player_rating, global_rank, position_rank, role_rank, team_rank, RankingStatus, GKRankingStatus, primary_global_rank, primary_goalkeeper_rank, tournament, minutes_played, position_group_360, functional_role_original, final_player_rating_v2, global_rank_v2, position_rank_v2, role_rank_v2, team_rank_v2, gk_rating_v2, gk_rank_v2, is_main_goalkeeper, player_id, actions, aerial_events, aerial_wins, average_x, average_y, blocks, box_passes, carries, carry_progression_sum, clearances, completed_passes, counterpressures, crosses, dribbled_past, dribbles, duels, duels_won, final_third_passes, fouls, goals, interceptions, interceptions_won, key_passes, minutes, pass_progression_sum, passes, pressures, progressive_carries, progressive_passes, recoveries, shots, successful_dribbles, successful_under_pressure_actions, switches, through_balls, turnovers, under_pressure_actions, xg_sum, player, position, aerial_dominance_index, pressing_intensity_index, speed_recovery_index, shots_p90, progressive_carries_p90, dribbles_p90, clearances_p90, progressive_passes_p90, key_passes_p90, crosses_p90, interceptions_p90, turnovers_p90, xg_p90, duel_win_rate, pass_completion, aerial_dominance_index_percentile, pressing_intensity_index_percentile, speed_recovery_index_percentile, vaep_total, vaep_offense, vaep_defense, total_touches, xt_total, xa_sum, events_with_360_context, role_has_360_rate, mean_defenders_within_3, mean_defenders_within_5, mean_nearest_defender_distance, mean_defensive_density, mean_defenders_behind_ball, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, xa_p90, raw_final_player_rating, rating_minutes_reliability, player_evaluation_score, pass_start_x, pass_start_y, line_breaking_pass_rate, pressure_state_rate, distribution_under_pressure, pass_receipt_x, pass_receipt_y, playstyle_cluster, spatial_point_count, final_third_share, Functional role, completeness_score, kmeans_functional_role, role_refinement_applied, role_refinement_reason, pressures_p90, counterpressures_p90, recoveries_p90, post_pressure_recoveries_p90, blocks_p90, aerial_wins_p90, aerial_events_p90, goals_p90, box_passes_p90, tackles_p90, progressive_receptions_p90, dangerous_zone_receptions_p90, pressure_resistance, role_off_scaled, role_def_scaled, role_adjusted_value, role_off_weight, role_def_weight, role_weight_source, legacy_raw_final_player_rating, legacy_final_player_rating, legacy_team_rank, vaep_off_scaled, vaep_def_scaled, vaep_component, vaep_90_missing, vaep_per_touch_missing, xt_90_missing, role_adjusted_value_missing, completeness_score_missing, off_ball_score_missing, global_rank_eligible, post_shot_xg_proxy, goal_allowed, shot_on_target_faced, penalty_faced, high_leverage_shots_on_target, high_leverage_saves, penalties_faced, penalties_saved, cross_opportunities, claims, sweeper_actions, pressured_passes, completed_pressured_passes, goals_prevented_proxy, goals_prevented_proxy_p90, save_rate, high_leverage_save_pct, claims_p90, cross_stopping_rate, sweeper_actions_p90, penalty_save_rate_shrunk, goalkeeper_raw_rating, goalkeeper_feature_coverage, goalkeeper_rating_reliability, goalkeeper_rank, open_play_xt_p90, set_piece_xt_p90, progressive_receptions, dangerous_zone_receptions, pressure_events, forced_rushed_actions, post_pressure_recoveries, forced_rushed_action_rate, occupancy_entropy, convex_hull_area, average_spatial_x, average_spatial_y, final_third_occupancy, zone14_share, half_space_share, wide_corridor_share, spatial_observation_count, kde_00_00, kde_00_01, kde_00_02, kde_00_03, kde_00_04, kde_00_05, kde_00_06, kde_00_07, kde_01_00, kde_01_01, kde_01_02, kde_01_03, kde_01_04, kde_01_05, kde_01_06, kde_01_07, kde_02_00, kde_02_01, kde_02_02, kde_02_03, kde_02_04, kde_02_05, kde_02_06, kde_02_07, kde_03_00, kde_03_01, kde_03_02, kde_03_03, kde_03_04, kde_03_05, kde_03_06, kde_03_07, kde_04_00, kde_04_01, kde_04_02, kde_04_03, kde_04_04, kde_04_05, kde_04_06, kde_04_07, kde_05_00, kde_05_01, kde_05_02, kde_05_03, kde_05_04, kde_05_05, kde_05_06, kde_05_07, kde_06_00, kde_06_01, kde_06_02, kde_06_03, kde_06_04, kde_06_05, kde_06_06, kde_06_07, kde_07_00, kde_07_01, kde_07_02, kde_07_03, kde_07_04, kde_07_05, kde_07_06, kde_07_07, kde_08_00, kde_08_01, kde_08_02, kde_08_03, kde_08_04, kde_08_05, kde_08_06, kde_08_07, kde_09_00, kde_09_01, kde_09_02, kde_09_03, kde_09_04, kde_09_05, kde_09_06, kde_09_07, kde_10_00, kde_10_01, kde_10_02, kde_10_03, kde_10_04, kde_10_05, kde_10_06, kde_10_07, kde_11_00, kde_11_01, kde_11_02, kde_11_03, kde_11_04, kde_11_05, kde_11_06, kde_11_07, network_pagerank, network_betweenness, network_eigenvector, network_closeness, network_entropy, network_completed_passes_per_match, network_matches, build_up_involvement_ratio, build_up_eligible_possessions, xd_total, xd_actions, xd_mean_action_threat, xd90, xd90_pct, sb360_coverage, sb360_observations, mean_defenders_within_3m, mean_defenders_within_5m, mean_nearest_defender_m, mean_passing_lane_availability, packing_index_mean, mean_space_received, actor_shape_deviation_m, movement_into_available_space_rate, shape_maintenance_score, defensive_positioning_score, progression_score, progression_score_evidence_count, progression_score_coverage, creation_score, creation_score_evidence_count, creation_score_coverage, finishing_score, finishing_score_evidence_count, finishing_score_coverage, pressing_score, pressing_score_evidence_count, pressing_score_coverage, defensive_score, defensive_score_evidence_count, defensive_score_coverage, ball_security_score, ball_security_score_evidence_count, ball_security_score_coverage, aerial_score, aerial_score_evidence_count, aerial_score_coverage, average_receiving_x, average_receiving_x_available, average_receiving_y, average_receiving_y_available, average_passing_x, average_passing_x_available, average_passing_y, average_passing_y_available, final_third_involvement, final_third_involvement_available, half_space_occupation, half_space_occupation_available, wide_corridor_occupation, wide_corridor_occupation_available, zone14_occupation, zone14_occupation_available, role_cluster, probabilistic_role, role_entropy, role_max_probability, role_probability_01, role_probability_02, role_probability_03, role_probability_04, role_probability_05, role_probability_06, role_probability_07, role_probability_08, role_probability_09, role_probability_10, role_probability_11, role_probability_12, role_probability_13, role_probability_14, role_probability_15, role_probability_16, role_probabilities, attacking_off_ball_score, defensive_off_ball_score, attacking_off_ball_evidence, defensive_off_ball_evidence, off_ball_raw, off_ball_evidence, off_ball_score, off_ball_score_observed, off_ball_reliability, off_ball_feature_coverage, shootout_penalties_faced, shootout_penalties_saved, regular_penalties_faced, regular_penalties_saved, penalties_saved_rate, role_consistency_adjusted, finishing_component_v2, creation_component_v2, progression_component_v2, possession_component_v2, defending_component_v2, off_ball_component_v2, tournament_impact_component_v2, goal_role_boost_v2, raw_player_rating_v2, rating_reliability_v2, psxg_ga_p90, save_rate_shrunk, high_leverage_save_rate_shrunk, psxg_ga_p90_percentile, save_rate_shrunk_percentile, high_leverage_save_rate_shrunk_percentile, penalties_saved_rate_percentile, penalty_save_rate_shrunk_percentile, cross_stopping_rate_percentile, claims_p90_percentile, sweeper_actions_p90_percentile, distribution_under_pressure_percentile, minutes_percentile, gk_raw_rating_v2, tournament_impact_score, gk_score_composite, reliability_factor, gk_rating_reliability_v2","Player leaderboard with global, position, role, and team ranks plus valuation features."
reports/rating_validation_comparison.csv,reports,rating_validation_comparison.csv,.csv,61383,593 data rows × 8 columns,"Columns: player, old_rating, new_rating, rating_difference, functional_role, old_global_rank, new_global_rank, rank_improvement",Legacy-versus-current player rating and rank comparison.
reports/README.md,reports,README.md,.md,3663,76 lines; 362 words,"Title: World-Cup-S-Bomb Output Directory Index; sections: Directory structure, Ranking deliverables, Canonical narrative deliverables, Profiles, tactical reports, and visuals, Validation and provenance",World-Cup-S-Bomb Output Directory Index
reports/role_aware_rating_comparison.csv,reports,role_aware_rating_comparison.csv,.csv,61383,593 data rows × 8 columns,"Columns: player, old_rating, new_rating, rating_difference, functional_role, old_global_rank, new_global_rank, rank_improvement",Comparison of legacy and role-aware valuation outputs.
reports/role_aware_valuation_validation.json,reports,role_aware_valuation_validation.json,.json,642,Object with 10 top-level keys,"Top-level keys: schema_version, decision, production_promoted, selected_layer, attention_metric_gate_passed, rating_weights, spearman_rank_correlation, attention_metrics, benchmarks, comparison_csv",Validation diagnostics for the role-aware contribution model.
reports/role_refinement_validation.json,reports,role_refinement_validation.json,.json,409,Object with 8 top-level keys,"Top-level keys: schema_version, decision, production_promoted, eligible_players, changed_roles, unchanged_roles, change_rate, gates",JSON artifact: role refinement validation.
reports/starters/ARG/11456_starter_report.json,reports/starters/ARG,11456_starter_report.json,.json,1787,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/11456_starter_report.md,reports/starters/ARG,11456_starter_report.md,.md,1335,39 lines; 201 words,"Title: Lautaro Javier Martínez — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Lautaro Javier Martínez — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/16308_starter_report.json,reports/starters/ARG,16308_starter_report.json,.json,1884,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/16308_starter_report.md,reports/starters/ARG,16308_starter_report.md,.md,1409,40 lines; 209 words,"Title: Leandro Daniel Paredes — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Leandro Daniel Paredes — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/19597_starter_report.json,reports/starters/ARG,19597_starter_report.json,.json,1780,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/19597_starter_report.md,reports/starters/ARG,19597_starter_report.md,.md,1295,39 lines; 196 words,"Title: Marcos Javier Acuña — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Marcos Javier Acuña — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/20572_starter_report.json,reports/starters/ARG,20572_starter_report.json,.json,1869,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/20572_starter_report.md,reports/starters/ARG,20572_starter_report.md,.md,1389,40 lines; 208 words,"Title: Cristian Gabriel Romero — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Cristian Gabriel Romero — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/26404_starter_report.json,reports/starters/ARG,26404_starter_report.json,.json,1851,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/26404_starter_report.md,reports/starters/ARG,26404_starter_report.md,.md,1358,40 lines; 206 words,"Title: Guido Rodríguez — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Guido Rodríguez — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/27768_starter_report.json,reports/starters/ARG,27768_starter_report.json,.json,1786,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/27768_starter_report.md,reports/starters/ARG,27768_starter_report.md,.md,1306,39 lines; 197 words,"Title: Lisandro Martínez — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Lisandro Martínez — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/27886_starter_report.json,reports/starters/ARG,27886_starter_report.json,.json,1740,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/27886_starter_report.md,reports/starters/ARG,27886_starter_report.md,.md,1287,39 lines; 195 words,"Title: Alexis Mac Allister — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Alexis Mac Allister — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/28263_starter_report.json,reports/starters/ARG,28263_starter_report.json,.json,1873,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/28263_starter_report.md,reports/starters/ARG,28263_starter_report.md,.md,1381,40 lines; 208 words,"Title: Gonzalo Ariel Montiel — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Gonzalo Ariel Montiel — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/28268_starter_report.json,reports/starters/ARG,28268_starter_report.json,.json,1842,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/28268_starter_report.md,reports/starters/ARG,28268_starter_report.md,.md,1357,40 lines; 204 words,"Title: Exequiel Alejandro Palacios — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Exequiel Alejandro Palacios — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/29201_starter_report.json,reports/starters/ARG,29201_starter_report.json,.json,1808,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/29201_starter_report.md,reports/starters/ARG,29201_starter_report.md,.md,1354,40 lines; 205 words,"Title: Nahuel Molina Lucero — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Nahuel Molina Lucero — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/29560_starter_report.json,reports/starters/ARG,29560_starter_report.json,.json,1738,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/29560_starter_report.md,reports/starters/ARG,29560_starter_report.md,.md,1280,39 lines; 194 words,"Title: Julián Álvarez — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Julián Álvarez — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/2995_starter_report.json,reports/starters/ARG,2995_starter_report.json,.json,1852,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/2995_starter_report.md,reports/starters/ARG,2995_starter_report.md,.md,1385,40 lines; 209 words,"Title: Ángel Fabián Di María Hernández — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Ángel Fabián Di María Hernández — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/3090_starter_report.json,reports/starters/ARG,3090_starter_report.json,.json,1844,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/3090_starter_report.md,reports/starters/ARG,3090_starter_report.md,.md,1360,40 lines; 205 words,"Title: Nicolás Hernán Otamendi — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Nicolás Hernán Otamendi — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/38718_starter_report.json,reports/starters/ARG,38718_starter_report.json,.json,1794,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/38718_starter_report.md,reports/starters/ARG,38718_starter_report.md,.md,1307,39 lines; 196 words,"Title: Enzo Fernandez — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Enzo Fernandez — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/5503_starter_report.json,reports/starters/ARG,5503_starter_report.json,.json,1765,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/5503_starter_report.md,reports/starters/ARG,5503_starter_report.md,.md,1297,39 lines; 197 words,"Title: Lionel Andrés Messi Cuccittini — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Lionel Andrés Messi Cuccittini — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/ARG/5507_starter_report.json,reports/starters/ARG,5507_starter_report.json,.json,1848,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/ARG/5507_starter_report.md,reports/starters/ARG,5507_starter_report.md,.md,1356,40 lines; 205 words,"Title: Nicolás Alejandro Tagliafico — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Nicolás Alejandro Tagliafico — Starter Report, pairing player-level match evidence with role and contribution analysis."
