config_id,variance_share_target,mixture_bounds,attack_reliability_constant,defense_reliability_constant,bootstrap_se_shrinkage_constant,opposition_adjustment_variant,opposition_exposure_scale,prevention_weight,eligible_for_release,eligibility_reason,bootstrap_top50_jaccard_median,bootstrap_top50_jaccard_p10,realized_defensive_variance_share,defensive_variance_scale_factor,single_attribution_p95_absolute_rank_shift,single_attribution_max_absolute_rank_shift,leave_one_match_out_median_top50_jaccard,leave_one_match_out_p95_absolute_rank_shift,selection_status,single_attribution_count,single_attribution_granularity
951,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,7.7743745859774025,,,,,rejected_by_preregistered_metrics,,
952,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,6.37354585431742,,,,,ineligible_ablation,,
953,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,6.102433912357501,,,,,rejected_by_preregistered_metrics,,
954,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,5.9342221326962195,,,,,rejected_by_preregistered_metrics,,
955,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,22.8184053302257,,,,,ineligible_ablation,,
956,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.2804284323271666,0.5,19.62912660247896,,,,,rejected_by_preregistered_metrics,,
957,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5,17.227514546723473,,,,,rejected_by_preregistered_metrics,,
958,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,15.483575693673462,,,,,ineligible_ablation,,
959,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3793759512937595,0.2804284323271666,0.5,14.361206200804704,,,,,rejected_by_preregistered_metrics,,
960,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,13.33516958653171,,,,,rejected_by_preregistered_metrics,,
961,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,11.614702609061604,,,,,ineligible_ablation,,
962,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3698630136986301,0.26582278481012656,0.5,11.113168499421342,,,,,rejected_by_preregistered_metrics,,
963,0.5,"[0.25, 0.75]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.26582278481012656,0.5,10.617727724199503,,,,,rejected_by_preregistered_metrics,,
964,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,14.955599765333895,,,,,ineligible_ablation,,
965,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,13.249907500091513,,,,,rejected_by_preregistered_metrics,,
966,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,12.13845395812041,,,,,rejected_by_preregistered_metrics,,
967,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.49999999999999994,9.765254904511533,,,,,ineligible_ablation,,
968,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,9.11507476500882,,,,,rejected_by_preregistered_metrics,,
969,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.684893939710664,,,,,rejected_by_preregistered_metrics,,
970,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,7.234790478074269,,,,,ineligible_ablation,,
971,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.899453480393512,,,,,rejected_by_preregistered_metrics,,
972,0.5,"[0.25, 0.75]",40.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.684183239173765,,,,,rejected_by_preregistered_metrics,,
973,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,8.89675445591328,,,,,ineligible_ablation,,
974,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.129815612995726,,,,,rejected_by_preregistered_metrics,,
975,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.5,7.611392040789225,,,,,rejected_by_preregistered_metrics,,
976,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.49999999999999994,5.877342872015373,,,,,ineligible_ablation,,
977,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.49999999999999994,5.588211972896745,,,,,rejected_by_preregistered_metrics,,
978,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,5.389894739545807,,,,,rejected_by_preregistered_metrics,,
979,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,4.384748494258289,,,,,ineligible_ablation,,
980,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,4.237627741918447,,,,,rejected_by_preregistered_metrics,,
981,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,4.138971364283641,,,,,rejected_by_preregistered_metrics,,
982,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,14.430575530327829,,,,,ineligible_ablation,,
983,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.5,12.618592774402734,,,,,rejected_by_preregistered_metrics,,
984,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.49999999999999994,11.212333530147756,,,,,rejected_by_preregistered_metrics,,
985,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2804284323271666,0.49999999999999983,9.901407567621474,,,,,ineligible_ablation,,
986,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.5,9.251317948248357,,,,,rejected_by_preregistered_metrics,,
987,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.49999999999999994,8.650838813899533,,,,,rejected_by_preregistered_metrics,,
988,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,7.488051648852234,,,,,ineligible_ablation,,
989,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.49999999999999994,7.191300663477997,,,,,rejected_by_preregistered_metrics,,
990,0.5,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,6.897795291920228,,,,,rejected_by_preregistered_metrics,,
991,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,9.876889494160908,,,,,ineligible_ablation,,
992,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.9118040908959,,,,,rejected_by_preregistered_metrics,,
993,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,8.252582153813712,,,,,rejected_by_preregistered_metrics,,
994,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,6.557332228907077,,,,,ineligible_ablation,,
995,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.193837883046947,,,,,rejected_by_preregistered_metrics,,
996,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,5.937924541884727,,,,,rejected_by_preregistered_metrics,,
997,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,4.902584925620611,,,,,ineligible_ablation,,
998,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5000000000000001,4.719026661436393,,,,,rejected_by_preregistered_metrics,,
999,0.5,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,4.592027858610238,,,,,rejected_by_preregistered_metrics,,
1000,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,10.231614856314934,,,,,ineligible_ablation,,
1001,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.49999999999999994,9.217586848942794,,,,,rejected_by_preregistered_metrics,,
1002,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5000000000000001,8.55873541911148,,,,,rejected_by_preregistered_metrics,,
1003,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.49999999999999994,6.6655281425059805,,,,,ineligible_ablation,,
1004,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,6.2776895869718325,,,,,rejected_by_preregistered_metrics,,
1005,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.023677997298816,,,,,rejected_by_preregistered_metrics,,
1006,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,4.930437077170156,,,,,ineligible_ablation,,
1007,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,4.730581851316433,,,,,rejected_by_preregistered_metrics,,
1008,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5000000000000001,4.603290909271606,,,,,rejected_by_preregistered_metrics,,
1009,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,17.256303712837262,,,,,ineligible_ablation,,
1010,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.5,14.902048411812592,,,,,rejected_by_preregistered_metrics,,
1011,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,13.114211334366964,,,,,rejected_by_preregistered_metrics,,
1012,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,11.774623340042991,,,,,ineligible_ablation,,
1013,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3698630136986301,0.26582278481012656,0.49999999999999994,10.934636911062244,,,,,rejected_by_preregistered_metrics,,
1014,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,10.163250742367463,,,,,rejected_by_preregistered_metrics,,
1015,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,8.857074836714512,,,,,ineligible_ablation,,
1016,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3698630136986301,0.26582278481012656,0.5000000000000001,8.480146822046452,,,,,rejected_by_preregistered_metrics,,
1017,0.5,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3698630136986301,0.26582278481012656,0.5,8.104937780483619,,,,,rejected_by_preregistered_metrics,,
1018,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,11.483604510349387,,,,,ineligible_ablation,,
1019,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,10.202745569869244,,,,,rejected_by_preregistered_metrics,,
1020,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.49999999999999983,9.355002725428248,,,,,rejected_by_preregistered_metrics,,
1021,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,7.524064644115324,,,,,ineligible_ablation,,
1022,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.5,7.0368626740146905,,,,,rejected_by_preregistered_metrics,,
1023,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,6.707721878303765,,,,,rejected_by_preregistered_metrics,,
1024,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.26582278481012656,0.5,5.581850106988943,,,,,ineligible_ablation,,
1025,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.5,5.332208838591197,,,,,rejected_by_preregistered_metrics,,
1026,0.5,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.5,5.168068654505813,,,,,rejected_by_preregistered_metrics,,
1027,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,10.83740722576947,,,,,ineligible_ablation,,
1028,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.5,9.885834042531627,,,,,rejected_by_preregistered_metrics,,
1029,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.5,9.255377897658304,,,,,rejected_by_preregistered_metrics,,
1030,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,7.139068618149772,,,,,ineligible_ablation,,
1031,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.5,6.778442643060453,,,,,rejected_by_preregistered_metrics,,
1032,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.3140806561859194,0.5,6.53701875814111,,,,,rejected_by_preregistered_metrics,,
1033,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.49999999999999994,5.31996952720072,,,,,ineligible_ablation,,
1034,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.5000000000000001,5.135239164354998,,,,,rejected_by_preregistered_metrics,,
1035,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.42857142857142855,0.2987012987012987,0.5,5.014524307932012,,,,,rejected_by_preregistered_metrics,,
1036,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2987012987012987,0.49999999999999994,17.80350646234314,,,,,ineligible_ablation,,
1037,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,15.535538936285613,,,,,rejected_by_preregistered_metrics,,
1038,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,13.787636611419567,,,,,rejected_by_preregistered_metrics,,
1039,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,12.16119598257097,,,,,ineligible_ablation,,
1040,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,11.354405759802296,,,,,rejected_by_preregistered_metrics,,
1041,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,10.614551195636778,,,,,rejected_by_preregistered_metrics,,
1042,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5000000000000001,9.177794668972446,,,,,ineligible_ablation,,
1043,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.5,8.809685421932137,,,,,rejected_by_preregistered_metrics,,
1044,0.5,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.49999999999999983,8.449819338284296,,,,,rejected_by_preregistered_metrics,,
1045,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,12.043644996019122,,,,,ineligible_ablation,,
1046,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.49999999999999994,10.855854916333206,,,,,rejected_by_preregistered_metrics,,
1047,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.5,10.055726802050227,,,,,rejected_by_preregistered_metrics,,
1048,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.5,7.976193253037213,,,,,ineligible_ablation,,
1049,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.49999999999999994,7.527436031530921,,,,,rejected_by_preregistered_metrics,,
1050,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.2987012987012987,0.5,7.217474987037398,,,,,rejected_by_preregistered_metrics,,
1051,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4185110663983903,0.2987012987012987,0.5000000000000001,5.958068007061113,,,,,ineligible_ablation,,
1052,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,5.730100031416879,,,,,rejected_by_preregistered_metrics,,
1053,0.5,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4185110663983903,0.2987012987012987,0.5,5.575779762968193,,,,,rejected_by_preregistered_metrics,,
1054,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.5,12.58892299475311,,,,,ineligible_ablation,,
1055,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.5,11.300287178024817,,,,,rejected_by_preregistered_metrics,,
1056,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,10.48107169633237,,,,,rejected_by_preregistered_metrics,,
1057,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5000000000000001,8.169148022154607,,,,,ineligible_ablation,,
1058,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.29703629703629714,0.5,7.674388679960043,,,,,rejected_by_preregistered_metrics,,
1059,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.5,7.358301871839889,,,,,rejected_by_preregistered_metrics,,
1060,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.49999999999999994,6.032443365241464,,,,,ineligible_ablation,,
1061,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.49999999999999994,5.775840922441749,,,,,rejected_by_preregistered_metrics,,
1062,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.28205128205128205,0.49999999999999994,5.616631581618417,,,,,rejected_by_preregistered_metrics,,
1063,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.28205128205128205,0.5,21.59719895110919,,,,,ineligible_ablation,,
1064,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.49999999999999994,18.578605574540155,,,,,rejected_by_preregistered_metrics,,
1065,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.5,16.30552414659181,,,,,rejected_by_preregistered_metrics,,
1066,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,14.65491825092041,,,,,ineligible_ablation,,
1067,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3888888888888889,0.26582278481012656,0.5,13.592616267791323,,,,,rejected_by_preregistered_metrics,,
1068,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.49999999999999994,12.621491573980078,,,,,rejected_by_preregistered_metrics,,
1069,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.26582278481012656,0.5,10.993101374774698,,,,,ineligible_ablation,,
1070,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3698630136986301,0.26582278481012656,0.49999999999999994,10.518408608566347,,,,,rejected_by_preregistered_metrics,,
1071,0.5,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.26582278481012656,0.5,10.049483070777596,,,,,rejected_by_preregistered_metrics,,
1072,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.5,14.155198791969358,,,,,ineligible_ablation,,
1073,0.5,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.5,12.540792584844478,,,,,rejected_by_preregistered_metrics,,
