match_id,team,entry_denial_target_per100_v4,entry_denial_oof_prediction_v4,avg_defensive_centroid_x,avg_defensive_centroid_y,avg_back_line_height,avg_defensive_hull_area,avg_defensive_width,avg_defensive_depth,avg_defenders_behind_ball,avg_central_defenders,avg_defenders_within_5,avg_defenders_within_10,avg_nearest_defender_distance,avg_mean_defender_distance,avg_defensive_density
3869321,Argentina,-3.97330801604453,-1.4128543793236714,68.73248023904904,39.83768116165879,42.24002467616939,689.2690835578734,40.34194847082952,26.421037804832654,5.760269942187919,6.899332692728816,0.7414776553670049,1.6235143253919078,10.151312691074617,26.3725326651244,0.026987754933008055
3857292,Costa Rica,-34.53868436526369,-17.660714023163955,76.69645827312263,40.60845340892431,37.72896284385586,370.6258125029132,32.992757625775425,19.16780079512135,4.465700150306578,6.057370667673114,0.7159617395688265,1.6627647413942777,10.904713617632785,23.255586440735684,0.0257657879136649
3857292,Germany,10.662439175813176,8.425153687863661,54.84190339528233,40.191752794069146,58.04506862481458,472.6402818270204,34.3993916482311,21.8670479582078,3.7736864796212632,5.342773879632762,0.8505957272138582,1.7467721938917704,8.624310133354463,22.08568382926317,0.02920572812262551
3857295,Japan,16.601630269392732,12.65454046910449,57.18724848627404,38.82678117500282,54.3283565036583,630.9371054881752,40.08522098051387,25.624342979886606,5.3116668845547785,5.679217104066779,0.6896567252928177,1.4766460351055635,9.857577094601538,26.17877431054524,0.01943394197184356
3857295,Costa Rica,-11.947708043488758,-9.567439433907124,75.96831340127791,39.043162563039154,35.920534136629485,613.3125393300402,39.29290590832388,24.665662995709475,5.781035352928498,6.443052641699845,0.7027175238760756,1.677832549868404,9.088888393943895,24.372042449639338,0.03984931848204725
3869685,Argentina,7.82055491408003,-1.976932997510214,68.7256697787775,38.18917020751112,42.878153524688464,642.3730798812743,37.94370566174141,25.870092153673188,5.722923943979987,6.358638935346884,0.6142550504454356,1.3783156624180888,10.587296733293636,26.843019616267085,0.030933576145051427
3869685,France,0.5535705005524694,-2.081923235843054,68.0756797142252,40.753510890784085,43.08565072641769,637.3681733508888,36.70762394210458,25.92718412780379,5.030485504099001,6.2059448335159075,0.7878853705022997,1.7391256448298658,8.399346779877725,24.282742565293773,0.07191964945438852
3869684,Croatia,2.7540395543799834,4.306283789653664,60.86328740889969,41.839098928806685,52.42173427404503,483.4947334667767,36.40448712764828,21.644179056604163,4.469406328633979,5.355685762516281,0.6459511864354441,1.415019902049608,10.04532582829937,24.73597094794433,0.03507052568300974
3869684,Morocco,-3.868002742040794,1.9311890525490596,65.05036355834389,39.190162166439634,47.275478732402476,563.0999163092195,38.76116827219133,22.67320970709803,4.477621324386495,5.924492447897677,0.7796299471341923,1.673284192883885,9.007682525533196,23.856394630239567,0.02013814111352292
3857256,Serbia,4.585122634670369,6.71519889279574,61.76070513621839,42.98294792299035,49.35056699094326,638.2119087933914,38.670339998162255,27.13534360208592,4.952302683683754,5.477120514205869,0.6975810456672656,1.55874226213816,9.154560757255554,24.620808889012327,0.02182475111830175
3857256,Switzerland,0.7006556842652112,2.0708653262806203,65.34490164359534,38.55426689447731,46.58049191471736,589.4226285952144,37.3430061725805,25.33680875653082,5.162025988646295,5.91968937016287,0.6433632353189906,1.4358143167747914,10.390438088519941,25.7694072322202,0.01982895262460547
3869151,Argentina,0.6746356263988229,8.229441810307545,60.84473405776716,40.96519591951309,49.81769112016099,686.8036392968452,38.492717758662515,28.150711088717493,5.478584874375548,5.8497966215305,0.6333567715171591,1.341785753205337,10.39180875984225,27.30198249697162,0.021218501681320782
3869151,Australia,15.693412680742428,6.209543654576434,63.001333490264486,40.203682263316296,48.045430406148874,678.4692016413791,39.15515754739968,26.279410395751576,6.019593546285959,6.136412000195697,0.7031790251662641,1.5970417159870138,7.842901270397358,24.42213241647399,0.017421684524836858
3857257,Australia,-12.961679232086908,-6.900905905702031,66.88444521432221,40.2636240957417,47.153079240803415,416.3600302129578,33.40139888221814,20.17400333209996,4.032357363758345,5.512777519112119,0.5861768979807168,1.343733632744043,10.753518750332962,24.252560178064464,0.029871085584751475
3857257,Denmark,0.6894584471296594,0.5113646985309974,61.75774986769992,38.193883581129455,51.224275488928825,452.25972171644605,33.08282838243258,22.08169603216706,3.483929487533475,4.963756330381255,0.7575472553360877,1.6052806683222682,12.656271427076858,26.38206260040341,0.020705947111982443
3857258,Brazil,6.074430303002121,12.40709351433593,61.15368413048677,39.627375375287116,48.85401946202841,774.9412524678132,40.6635513146848,29.012721681093108,5.8861828803071035,6.425436822106116,0.7790889230194525,1.633784583848614,9.058508914255219,26.485647119392013,0.016963733829731542
3857258,Serbia,-2.700204832809039,1.8537873408401584,68.99839107355115,39.30564166000844,41.289197023392326,740.412321829537,41.28327292080192,28.53532809161673,5.6501182454195105,6.447106495539375,0.7328214918928797,1.739178022633576,7.636526049327157,24.065726874347405,0.019142488248898623
3857288,Tunisia,-1.3991701728732986,-1.7757492602200773,66.1000548117583,40.22232312548669,46.38518966590296,499.5403943419872,34.966905333669494,23.1976747737985,3.7585909825371235,5.302240892952962,0.8041746636186357,1.7483053359653367,10.419692163374544,24.797646447340405,0.02229496550347864
3857288,Australia,-7.633498076468226,-4.693897398339447,68.00374679777799,39.56037931385883,45.321307261861804,468.17697721165166,34.90217655612383,21.197985752839326,4.387306541128571,5.517362505386039,0.7311564552924318,1.5896066045168593,9.363162688298177,23.627498403596313,0.0250617488210127
3857267,Ecuador,-2.301476710022227,-3.8522229433807453,67.06713171226505,39.13314160228916,46.7466312899425,440.4654520398682,34.32914434448433,20.59535946914462,3.671090910423084,5.2663523829815935,0.8249010318275769,1.7159889192324662,10.669178476322934,24.65091117260758,0.025297514648372585
3857267,Senegal,-2.6668137775186898,-2.1804336560513695,67.053199988353,38.712326811932876,46.7369114375019,465.3300841704,36.28943811068164,21.07922998499769,4.218997607169676,5.477539872346165,0.7856694774550628,1.6744742196916413,9.927360032242916,24.33432566711183,0.024845886352170738
3857287,Uruguay,9.957048542657704,-2.1787372748325367,65.32935074374517,41.76822251484021,49.31630376884719,373.84937166349965,32.77661815688186,19.91432697447333,3.5965371066702407,4.188710264265979,0.6415189121244477,1.398674133436603,11.919637124503693,25.05025966021354,0.022080899975294596
