match_id,match_datetime,team,opponent,opponent_possessions_context_v4,opponent_xg_observed_v4,opponent_final_third_entries_v4,opponent_penalty_area_entries_v4,match_minutes,opponent_attack_strength_match_v4,opponent_expected_exposure_v4,opponent_xg_rate_per100_v4,opponent_penalty_area_entry_rate_v4
3869354,2022-12-10 21:00:00,England,France,83,0.839362,51,23,97,1.3015141674773683,1.0802567590062155,1.0112795180722893,0.27710843373493976
3869354,2022-12-10 21:00:00,France,England,96,2.352551,56,30,100,1.2452804301035594,1.195469212899417,2.4505739583333335,0.3125
3869552,2022-12-14 21:00:00,France,Morocco,77,1.230364,54,26,95,0.87190571165222,0.6713673979722095,1.5978753246753248,0.33766233766233766
3869552,2022-12-14 21:00:00,Morocco,France,72,2.00245,47,16,95,1.3015141674773683,0.9370902005837052,2.7811805555555553,0.2222222222222222
3869420,2022-12-09 17:00:00,Croatia,Brazil,116,1.816329,81,36,121,1.6029923560741046,1.8594711330459615,1.5658008620689656,0.3103448275862069
3869420,2022-12-09 17:00:00,Brazil,Croatia,140,0.63289,61,26,122,1.0246561782916976,1.4345186496083766,0.4520642857142857,0.18571428571428572
3869220,2022-12-06 17:00:00,Morocco,Spain,120,0.494993,94,42,122,1.1604870705092574,1.3925844846111088,0.4124941666666667,0.35
3869220,2022-12-06 17:00:00,Spain,Morocco,102,0.570375,44,14,118,0.87190571165222,0.8893438258852643,0.5591911764705881,0.13725490196078433
3869219,2022-12-05 17:00:00,Japan,Croatia,107,0.82432,69,48,120,1.0246561782916976,1.0963821107721166,0.7703925233644859,0.4485981308411215
3869219,2022-12-05 17:00:00,Croatia,Japan,116,1.068977,77,33,116,0.8499782354004932,0.9859747530645722,0.9215318965517243,0.28448275862068967
3869253,2022-12-05 21:00:00,Brazil,South Korea,77,0.344828,46,23,93,0.8111311847268484,0.6245710122396733,0.4478285714285714,0.2987012987012987
3869253,2022-12-05 21:00:00,South Korea,Brazil,86,3.261425,54,29,93,1.6029923560741046,1.3785734262237301,3.792354651162791,0.3372093023255814
3869152,2022-12-04 17:00:00,France,Poland,74,1.593526,58,23,98,0.8298069126107784,0.614057115331976,2.1534135135135135,0.3108108108108108
3869152,2022-12-04 17:00:00,Poland,France,77,1.049855,54,27,94,1.3015141674773683,1.0021659089575734,1.3634480519480519,0.35064935064935066
3869117,2022-12-03 17:00:00,Netherlands,United States,85,1.652098,65,37,95,0.9521582816949594,0.8093345394407154,1.9436447058823532,0.43529411764705883
3869117,2022-12-03 17:00:00,United States,Netherlands,76,1.481948,42,22,96,1.1268362245861638,0.8563955306854845,1.9499315789473683,0.2894736842105263
3857270,2022-11-28 19:00:00,Portugal,Uruguay,81,1.216679,49,23,100,0.985809127618053,0.7985053933706229,1.5020728395061729,0.2839506172839506
3857270,2022-11-28 19:00:00,Uruguay,Portugal,96,1.213732,53,22,99,1.0971540748884356,1.0532679118928983,1.2643041666666668,0.22916666666666666
3857263,2022-11-27 19:00:00,Spain,Germany,86,1.146951,53,28,95,1.0465836545434244,0.900061942907345,1.333663953488372,0.32558139534883723
3857263,2022-11-27 19:00:00,Germany,Spain,96,0.6395000000000001,42,17,95,1.1604870705092574,1.114067587688887,0.6661458333333334,0.17708333333333334
3857259,2022-11-28 10:00:00,Cameroon,Serbia,87,1.7380680000000002,57,33,95,0.8836290813235866,0.7687573007515204,1.9977793103448278,0.3793103448275862
3857259,2022-11-28 10:00:00,Serbia,Cameroon,91,1.928933,57,28,96,0.7030212883253687,0.6397493723760855,2.1197065934065935,0.3076923076923077
3857283,2022-11-27 13:00:00,Belgium,Morocco,67,0.9911079999999999,42,14,94,0.87190571165222,0.5841768268069873,1.479265671641791,0.208955223880597
3857283,2022-11-27 13:00:00,Morocco,Belgium,87,0.642611,59,34,95,1.4761921103685727,1.284287136020658,0.7386333333333334,0.39080459770114945
3857286,2022-11-20 16:00:00,Qatar,Ecuador,79,1.154011,59,29,94,0.6972277687610157,0.5508099373212023,1.460773417721519,0.3670886075949367
3857286,2022-11-20 16:00:00,Ecuador,Qatar,78,0.304188,36,12,95,0.6650128640561372,0.518710033963787,0.3899846153846154,0.15384615384615385
3857300,2022-11-22 10:00:00,Argentina,Saudi Arabia,66,0.15346100000000001,44,17,102,0.6600224633202596,0.43561482579137134,0.23251666666666668,0.25757575757575757
3857300,2022-11-22 10:00:00,Saudi Arabia,Argentina,94,2.4916329999999998,57,33,103,1.3740120640741063,1.2915713402296598,2.6506734042553193,0.35106382978723405
3857299,2022-11-28 13:00:00,South Korea,Ghana,73,1.180536,41,19,100,0.6149010553062335,0.4488777703735504,1.6171726027397262,0.2602739726027397
3857299,2022-11-28 13:00:00,Ghana,South Korea,83,1.367792,64,39,100,0.8111311847268484,0.6732388833232842,1.6479421686746987,0.46987951807228917
3857293,2022-12-02 15:00:00,Ghana,Uruguay,90,1.63656,56,28,99,0.985809127618053,0.8872282148562476,1.8183999999999998,0.3111111111111111
3857293,2022-12-02 15:00:00,Uruguay,Ghana,96,1.392695,63,30,98,0.6149010553062335,0.5903050130939842,1.4507239583333333,0.3125
3857291,2022-11-23 16:00:00,Spain,Costa Rica,61,0.0,30,9,95,0.7854812330822029,0.4791435521801437,0.0,0.14754098360655737
3857291,2022-11-23 16:00:00,Costa Rica,Spain,82,2.761922,59,37,98,1.1604870705092574,0.9515993978175911,3.3681975609756103,0.45121951219512196
3857281,2022-11-27 16:00:00,Croatia,Canada,97,0.286794,57,20,95,0.7150238901604417,0.6935731734556283,0.2956639175257732,0.20618556701030927
3857281,2022-11-27 16:00:00,Canada,Croatia,90,2.61021,61,33,95,1.0246561782916976,0.9221905604625279,2.900233333333333,0.36666666666666664
3857280,2022-12-02 19:00:00,Cameroon,Brazil,89,2.378219,60,42,99,1.6029923560741046,1.4266631969059531,2.672156179775281,0.47191011235955055
3857280,2022-12-02 19:00:00,Brazil,Cameroon,74,0.383359,48,18,99,0.7030212883253687,0.5202357533607729,0.5180527027027028,0.24324324324324326
3857279,2022-11-22 19:00:00,France,Australia,65,0.305396,37,13,97,0.7341728707692982,0.4772123660000438,0.46984000000000004,0.2
3857279,2022-11-22 19:00:00,Australia,France,73,3.170497,50,38,97,1.3015141674773683,0.9501053422584788,4.343146575342466,0.5205479452054794
3857262,2022-12-02 15:00:00,South Korea,Portugal,78,0.973722,54,31,96,1.0971540748884356,0.8557801784129798,1.2483615384615385,0.3974358974358974
3857262,2022-12-02 15:00:00,Portugal,South Korea,77,1.374271,52,20,96,0.8111311847268484,0.6245710122396733,1.7847675324675325,0.2597402597402597
