player_id,player_name,team,tournament_impact_rank_outfield_v4,tournament_impact_score_outfield_v4,tournament_impact_interval_low_outfield_v4,tournament_impact_interval_high_outfield_v4,tournament_impact_uncertainty_std_outfield_v4,bootstrap_rank_best_outfield_v4,bootstrap_rank_worst_outfield_v4
20572,Cristian Gabriel Romero,Argentina,44,1.1774745540531237,0.086495324853732,2.5866896172287746,0.7451759933231851,14,251
20611,Boulaye Dia,Senegal,102,0.6214654645352785,-0.20734273830553804,1.4983707692761628,0.5256192549233436,37,415
20750,Cody Mathès Gakpo,Netherlands,36,1.3198480744586794,0.0651246963623224,2.69509764842364,0.8138325507316869,9,269
20758,Krépin Diatta,Senegal,320,0.009355735442151486,-0.42616410056975246,0.4448755714540555,0.24113909717221585,152,535
21026,Pape Gueye,Senegal,325,-0.0013255611208589646,-0.37878238880419857,0.47896863872978884,0.27703495576970727,138,542
21214,Ilias Chair,Morocco,449,-0.16279400127638077,-0.23419720367020963,-0.01998759648872303,0.07506464771046388,298,466
21736,Zakaria Aboukhlal,Morocco,380,-0.07917021623858406,-0.3043423115829164,0.19725583298295077,0.15984869681313368,211,513
21809,Jurriën David Norman Timber,Netherlands,180,0.3226757786809535,-0.2802860577891749,1.2480260886539634,0.47116509531058404,53,512
21881,Sergino Dest,United States,170,0.3576067889609239,-0.29530449403546,1.08290625197804,0.43487618849081394,62,506
22008,Haji Wright,United States,250,0.1793141135879973,-0.3386353894614641,0.7806473634898063,0.33677902244485647,94,521
22041,Marko Livaja,Croatia,69,0.8784465044361766,-0.13074136250773016,2.0793436569560435,0.6939323708371722,19,364
22067,Woo-Yeong Jeong,South Korea,447,-0.16130346223177894,-0.22053985440066365,-0.04283067789400935,0.06005868845032969,313,459
22084,Bukayo Saka,England,65,0.9193920097470776,-0.0902745002337389,1.9990657392592626,0.6399544607241693,21,342
22097,Randal Kolo Muani,France,116,0.572641845034357,-0.13420460821246893,1.55236809834689,0.5446264168863479,37,367
22168,Joshua Sargent,United States,183,0.31610411505278563,-0.3420138826257937,1.0203452120155274,0.4361442836295222,65,522
22293,Harry Souttar,Australia,78,0.8169899173678696,-0.1889248752438364,2.015536627045275,0.7008491930184222,18,418
22433,Jesus Ferreira,United States,429,-0.1414232049672175,-0.22579534701351217,0.027321079125371975,0.08460110716977158,274,458
22600,Lucas Tolentino Coelho de Lima,Brazil,51,1.088789520314773,-0.18553691257316512,2.6206818272751775,0.8573216040215923,12,429
22740,Kang-In Lee,South Korea,341,-0.019844724379012052,-0.3045350986532026,0.34772820315411485,0.21224350121104624,168,521
23527,Junya Ito,Japan,148,0.4303025038460717,-0.2383542883441703,1.3025217330659977,0.49306752512937546,48,478
23538,Sadegh Moharrami,Iran,457,-0.17135838654540808,-0.2737498655182731,0.033424571400321824,0.0989478818124773,277,499
23615,Gideon Mensah,Ghana,537,-0.2587163516113887,-0.27014266534755543,-0.23586372413905501,0.011584929326209572,439,502
23640,Jonathan David,Canada,60,0.9790521266377346,-0.31698136082875056,2.388417933643904,0.7897724274375124,12,481
23721,Wataru Endo,Japan,101,0.6238939961167597,-0.2406850126991525,1.726287230958953,0.6460645580762671,26,462
23730,Takehiro Tomiyasu,Japan,308,0.03546035409736506,-0.4132494163856372,0.6165357419409916,0.34744964057428024,115,545
23763,In-Beom Hwang,South Korea,130,0.49124982842026965,-0.229976132328149,1.276363727524489,0.468196935094781,44,443
23774,Selim Amallah,Morocco,89,0.7020051961312583,-0.13456458656801382,1.6446326063666625,0.5446205551266777,34,374
23828,Kamal Miller,Canada,246,0.18243675551021976,-0.42075920182833393,0.851890720759598,0.3554812082299078,88,531
23830,Jhegson Sebastián Méndez Carabalí,Ecuador,259,0.14977594552047946,-0.3760465614472775,0.9027246298283392,0.383130236117365,82,530
23874,Ali Gholizadeh,Iran,316,0.017085253248703358,-0.3540889829870841,0.5200039052239682,0.27931874956028485,138,541
23910,Youssef Msakni,Tunisia,147,0.43570887398892166,-0.3441706164748465,1.3553214649463587,0.5153403918393284,43,523
24024,Tajon Buchanan,Canada,77,0.8295149931445509,-0.3889942322695676,2.037508746950143,0.6681045532048588,21,511
24085,Pervis Josué Estupiñán Tenorio,Ecuador,219,0.24216646350758203,-0.4535325413641683,0.9986318336522653,0.4324783054496591,67,541
24118,Nico Schlotterbeck,Germany,407,-0.11190316841006923,-0.21133576548711605,0.0864327581019059,0.09550968660006107,255,444
24243,Brenden Aaronson,United States,231,0.20482491329832606,-0.3331109742819667,0.7912211769652491,0.35273583558607724,97,503
24443,Mikkel Damsgaard,Denmark,241,0.1877847163441554,-0.296390686786394,0.883048096090516,0.3800759128583954,86,510
24547,Alexander Hartmann Bah,Denmark,480,-0.18895359186898636,-0.2580249242174274,-0.06425190416572876,0.06467227414564891,319,483
24778,Eduardo Camavinga,France,544,-0.2790574521632878,-0.4437665683097375,-0.04685791250766798,0.12631985839961007,297,549
25104,Rodrygo Silva de Goes,Brazil,68,0.8954693187137699,-0.054026867541941304,1.9677516157063444,0.6568012788869533,20,298
25142,Bruno Guimarães Rodriguez Moura,Brazil,271,0.11487059359690055,-0.2921845450142708,0.6904318440216348,0.3184451272840315,101,502
25154,Éverton Augusto de Barros Ribeiro,Brazil,387,-0.08712734172043811,-0.18313915459015476,0.10489628401899519,0.09932115757096564,249,415
