match_id,event_index,event_id,period,minute,competition_stage,knockout,attacking_team,defending_team,pre_shot_score_diff_defending,is_regular_penalty,shot_outcome,goal,goal_probability_v3,leverage_v4,p_psxg_v5,prevention_v5,late_or_extra_time_v5,clutch_multiplier_v5,late_game_prevention_residual_v5,match_winning_save_residual_v5,clutch_prevention_residual_v5,state_leverage_prevention_residual_v5,v5_channel_membership,channel,kick_number,kicking_team,scored,goalkeeper_player_id,goalkeeper_player_name,goalkeeper_event_type,goalkeeper_credited_save,pre_kick_win_probability_defending,post_kick_win_probability_defending,defending_wpa,goalkeeper_wpa,attribution_rule
3857300,1803,0751ad88-9cbe-4424-8322-cbad542842b4,2,47.66666667,Group Stage,False,Saudi Arabia,Argentina,1,False,Goal,1,0.22,0.3436549908,0.22,-0.78,False,1,0,0,0,-0.3449497402,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857300,1958,07c658a2-5845-4b8b-b6e7-60206fdcac0d,2,52.73333333,Group Stage,False,Saudi Arabia,Argentina,0,False,Goal,1,0.22,0.2879886733,0.22,-0.78,False,1,0,0,0,-0.1627268391,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857300,2290,eb0b5b02-374c-4bae-8a81-c2bcdc7841e0,2,62.78333333,Group Stage,False,Argentina,Saudi Arabia,1,False,Saved,0,0.4363636364,0.4119890362,0.4363636364,0.4363636364,False,1,0,0,0,0.3181204301,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857300,2569,c9eff299-b8d3-4929-b625-8d918de42284,2,71.9,Group Stage,False,Argentina,Saudi Arabia,1,False,Saved,0,0,0.4717231777,0,0,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857300,2843,6cc65765-9ac9-4604-8875-6547b2ad14d4,2,83.51666667,Group Stage,False,Argentina,Saudi Arabia,1,False,Saved,0,0.4363636364,0.5810410573,0.4363636364,0.4363636364,True,2.401951982,0.489408692,0.122352173,0.611760865,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857300,3198,7c0424dd-72c7-4393-af7d-6ff52e56c608,2,100.05,Group Stage,False,Argentina,Saudi Arabia,1,False,Saved,0,0.4363636364,0.6666666667,0.4363636364,0.4363636364,True,2.5625,0.5454545455,0.1363636364,0.6818181818,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857301,670,ea827ccf-d981-4450-acf8-9536b9f2c1b7,1,15.36666667,Group Stage,False,Senegal,Qatar,0,False,Saved,0,0.1860189919,0.237442912,0.1860189919,0.1860189919,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857301,1406,727ba17a-7278-4fd0-b379-5978948143dc,1,40.33333333,Group Stage,False,Senegal,Qatar,0,False,Goal,1,0.3723384305,0.2692720401,0.3723384305,-0.6276615695,False,1,0,0,0,-0.08164284169,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857301,1921,9ab4eee5-bbfb-48f7-8d2a-5e72bc956222,2,47.85,Group Stage,False,Senegal,Qatar,-1,False,Goal,1,0.2449873054,0.1148614419,0.2449873054,-0.7550126946,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857301,2487,abff7ac7-6180-4fa7-94b9-0c644380e9a9,2,62.2,Group Stage,False,Qatar,Senegal,2,False,Saved,0,0.4234478031,0.1445820813,0.4234478031,0.4234478031,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857301,2648,b4b5816e-90ab-4a35-9540-3934754b714c,2,66.35,Group Stage,False,Qatar,Senegal,2,False,Saved,0,0.3827849076,0.1342373855,0.3827849076,0.3827849076,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857301,2952,73de072f-23cd-4f38-89be-fd209c58b659,2,77.65,Group Stage,False,Qatar,Senegal,2,False,Goal,1,0.2822640476,0.09029466941,0.2822640476,-0.7177359524,True,1.385442004,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3857301,3084,a84dc163-7627-4553-900a-7720ce6b6099,2,83.1,Group Stage,False,Senegal,Qatar,-1,False,Goal,1,0.2255713149,0.03097825687,0.2255713149,-0.7744286851,True,1.296467385,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,114,7320c2cf-86b3-40f2-a3a7-ff0a4b95a712,1,2.166666667,Round of 16,True,United States,Netherlands,0,False,Saved,0,0.4363636364,0.2334218328,0.4363636364,0.4363636364,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,371,05907c05-0a6c-4aa7-a62a-1f1a70bebba7,1,9.516666667,Round of 16,True,Netherlands,United States,0,False,Goal,1,0.2727272727,0.2423781477,0.2727272727,-0.7272727273,False,1,0,0,0,-0.01251415398,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,1571,f23c54d4-ea5f-427b-8c32-704a95e25dac,1,42.11666667,Round of 16,True,United States,Netherlands,1,False,Saved,0,0.1020408163,0.2984673941,0.1020408163,0.1020408163,False,1,0,0,0,0.02577561265,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,1726,5566d71a-983c-4f30-9ddb-85d7b8815ba1,1,45.6,Round of 16,True,Netherlands,United States,-1,False,Goal,1,0.4363636364,0.1425407628,0.4363636364,-0.5636363636,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,1899,f66c01cb-afab-4614-9ab0-849827654257,2,48.76666667,Round of 16,True,United States,Netherlands,2,False,Saved,0,0.4363636364,0.1393485039,0.4363636364,0.4363636364,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,2035,d9a576ef-06ad-4b8e-b19b-579c5da93422,2,52,Round of 16,True,United States,Netherlands,2,False,Saved,0,0.1020408163,0.1354277589,0.1020408163,0.1020408163,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,2353,a1545633-330a-4c29-bdc4-e7a8d2720acc,2,60.7,Round of 16,True,Netherlands,United States,-2,False,Saved,0,0.22,0.0242638228,0.22,0.22,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,2682,44a6397c-cfd0-4cf2-9c47-95f359b3f407,2,70.86666667,Round of 16,True,Netherlands,United States,-2,False,Saved,0,0.1333333333,0.01298219426,0.1333333333,0.1333333333,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,2685,c6711069-7423-4428-a2b8-beff1ad14b24,2,70.9,Round of 16,True,Netherlands,United States,-2,False,Saved,0,0.4363636364,0.01291108159,0.4363636364,0.4363636364,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,2859,ca879c6e-6742-4d2b-8b98-5e9b726ee77e,2,75.33333333,Round of 16,True,United States,Netherlands,2,False,Goal,1,0.4363636364,0.08023337375,0.4363636364,-0.5636363636,True,1.407385067,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,2953,e534d589-ffb5-42c2-a449-541547acec89,2,78.11666667,Round of 16,True,United States,Netherlands,1,False,Saved,0,0.1333333333,0.4251124598,0.1333333333,0.1333333333,True,2.198352731,0.1301914078,0.02958895632,0.1597803642,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869117,3031,4a9d3012-73c3-4a0f-a16c-831cb874e455,2,80.46666667,Round of 16,True,Netherlands,United States,-1,False,Goal,1,0.4363636364,0.05780735908,0.4363636364,-0.5636363636,True,1.370382142,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869118,1281,21b0a72e-9edd-405b-a6aa-edf3c20ff8e3,1,31.01666667,Round of 16,True,Senegal,England,0,False,Saved,0,0.2378828405,0.2756238626,0.2378828405,0.2378828405,False,1,0,0,0,0.03728380656,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869118,1516,8dd1ce3c-8097-412a-9951-4939e15903f3,1,38,Round of 16,True,England,Senegal,0,False,Goal,1,0.3278735135,0.2895035067,0.3278735135,-0.6721264865,False,1,0,0,0,-0.1444948073,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869118,1739,4d429090-9143-4daa-ac16-ed3c8963ad7b,1,47.28333333,Round of 16,True,England,Senegal,-1,False,Goal,1,0.2909560689,0.1409075106,0.2909560689,-0.7090439311,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869118,2219,60b34d82-7a7b-4b3a-ba28-7ec704a0941a,2,55.75,Round of 16,True,England,Senegal,-2,False,Saved,0,0.1247256018,0.02987515987,0.1247256018,0.1247256018,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869118,2286,541395bf-9398-4670-887e-e79c1a8ba223,2,56.71666667,Round of 16,True,England,Senegal,-2,False,Goal,1,0.4410600865,0.02882070806,0.4410600865,-0.5589399135,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869151,1646,53d825ac-a98d-41ca-b81f-1015dee17376,1,34.58333333,Round of 16,True,Argentina,Australia,0,False,Goal,1,0.1949423241,0.2825337915,0.1949423241,-0.8050576759,False,1,0,0,0,-0.1495243538,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869151,2431,9fa41c60-ab9c-4fcb-8d5c-39a781e7a9c0,2,49.98333333,Round of 16,True,Argentina,Australia,-1,False,Saved,0,0.1904315024,0.1379045287,0.1904315024,0.1904315024,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869151,2752,a7ce988c-2d9b-4d78-8b34-95e4d2774ae0,2,56.68333333,Round of 16,True,Argentina,Australia,-1,False,Goal,1,0.4226182051,0.1285989245,0.4226182051,-0.5773817949,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869151,3936,8779a120-92be-4bef-b143-a0e91aa68bfb,2,92.16666667,Round of 16,True,Argentina,Australia,-1,False,Saved,0,0.6212732881,0,0.6212732881,0.6212732881,True,1.275,0.1708501542,0,0.1708501542,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869151,4035,6c7be4e1-edc2-4255-951e-1b21ee426a72,2,93.98333333,Round of 16,True,Argentina,Australia,-1,False,Saved,0,0.2004200514,0,0.2004200514,0.2004200514,True,1.275,0.05511551412,0,0.05511551412,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869151,4140,e0cbd7b9-8daf-45c3-8d36-967f5ff74080,2,96.6,Round of 16,True,Australia,Argentina,1,False,Saved,0,0.3679337756,0.5,0.3679337756,0.3679337756,True,2.35,0.4047271531,0.09198344389,0.496710597,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,476,69bb74b1-68af-4b20-a197-0c46604b417b,1,12.08333333,Round of 16,True,France,Poland,0,False,Saved,0,0.1274382649,0.2458272053,0.1274382649,0.1274382649,False,1,0,0,0,0.004037484618,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,659,bffd8808-bde3-4471-b4ec-a2f2d980107b,1,16.08333333,Round of 16,True,France,Poland,0,False,Saved,0,0.2005677354,0.2513177431,0.2005677354,0.2005677354,False,1,0,0,0,0.0109759585,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,890,aaa15453-3b82-4a91-9257-54793d844cb1,1,21.36666667,Round of 16,True,France,Poland,0,False,Saved,0,0.1306557607,0.2592355388,0.1306557607,0.1306557607,False,1,0,0,0,0.01149165334,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,1411,982df7d3-5406-4586-bedd-ce5132be5608,1,34.86666667,Round of 16,True,France,Poland,0,False,Saved,0,0.1955892273,0.2830643043,0.1955892273,0.1955892273,False,1,0,0,0,0.03676249649,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,1481,cd7ccad2-865a-456d-b56b-e0150001b529,1,37.13333333,Round of 16,True,Poland,France,0,False,Saved,0,0.2931579858,0.2876836234,0.2931579858,0.2931579858,False,1,0,0,0,0.06078452772,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,1709,3dfb5a79-95c5-4e66-88fb-ddf16a823d7b,1,43.46666667,Round of 16,True,France,Poland,0,False,Goal,1,0.4601398831,0.3015680824,0.4601398831,-0.5398601169,False,1,0,0,0,-0.1433943512,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,1876,527eca36-6d4e-43e0-ba5a-ab3313ad6128,2,47.63333333,Round of 16,True,France,Poland,-1,False,Saved,0,0.1719956214,0.140563481,0.1719956214,0.1719956214,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,2920,c5b96634-9e00-4135-a499-bdfc1c58b06a,2,73.93333333,Round of 16,True,France,Poland,-1,False,Goal,1,0.1966697103,0.08549594959,0.1966697103,-0.8033302897,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,3466,2d38130f-3d62-4369-8a2b-ec7866353b92,2,90.08333333,Round of 16,True,France,Poland,-2,False,Goal,1,0.1597912503,0,0.1597912503,-0.8402087497,True,1.275,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869152,3615,36c25c99-7fd8-41f4-9467-18c23d474d37,2,98.6,Round of 16,True,Poland,France,3,True,Goal,1,,0,,,True,1.275,0,0,0,0,regular_penalty,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,280,d2902ca7-330f-40ca-bdcc-80ebce314510,1,7.516666667,Round of 16,True,Croatia,Japan,0,False,Saved,0,0.08130771307,0.2398162717,0.08130771307,0.08130771307,False,1,0,0,0,0.0005248689332,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,1751,a17c568a-4df5-4c2f-81e2-4cc89d924ae8,1,42.9,Round of 16,True,Japan,Croatia,0,False,Goal,1,0.7980593791,0.3003177703,0.7980593791,-0.2019406209,False,1,0,0,0,-0.05257859684,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,2322,5ce4d362-ebd6-4ea8-8544-e47d5f5f2454,2,54.9,Round of 16,True,Croatia,Japan,1,False,Goal,1,0.2216809728,0.3319346447,0.2216809728,-0.7783190272,False,1,0,0,0,-0.3059226376,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,2378,74935b33-b8d3-4ab4-919d-9a9ed80a3bcd,2,56.93333333,Round of 16,True,Japan,Croatia,0,False,Saved,0,0.1666532676,0.338088185,0.1666532676,0.1666532676,False,1,0,0,0,0.06980782331,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,2499,bb569056-5824-4a84-9bf7-098df409c1fb,2,59.86666667,Round of 16,True,Japan,Croatia,0,False,Saved,0,0.1856615291,0.3476397485,0.1856615291,0.1856615291,False,1,0,0,0,0.08521240265,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,2562,45501bff-d6b1-4cb6-a6b3-458e422a236a,2,62.21666667,Round of 16,True,Croatia,Japan,0,False,Saved,0,0.1717177287,0.3557205334,0.1717177287,0.1717177287,False,1,0,0,0,0.08463617304,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,3841,e1912d47-5dce-4b37-8d31-b6e9482be999,3,104.0833333,Round of 16,True,Japan,Croatia,0,False,Saved,0,0.2006387739,0.4045219789,0.2006387739,0.2006387739,True,2.156657007,0.1890942727,0.04297597106,0.2320702437,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869219,4273,8aafb6ab-26fa-4ccb-87b7-a9c4e9aae35b,4,113.7,Round of 16,True,Croatia,Japan,0,False,Saved,0,0.28907113,0.4570934714,0.28907113,0.28907113,True,2.26311428,0.2975132292,0.06761664299,0.3651298722,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869220,1340,9c4da7a8-5924-4b37-8764-59b14fbbf2db,1,32.3,Round of 16,True,Morocco,Spain,0,False,Saved,0,0.1750411307,0.2781296383,0.1750411307,0.1750411307,False,1,0,0,0,0.02927527623,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869220,2204,a588c52c-2204-412b-8ca7-5f9a5d06b218,2,54,Round of 16,True,Spain,Morocco,0,False,Saved,0,0.1902356989,0.3291565904,0.1902356989,0.1902356989,False,1,0,0,0,0.07255526926,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869220,4081,6ece6c28-0fbd-48c5-9e57-5136be5695ec,3,103.5833333,Round of 16,True,Morocco,Spain,0,False,Saved,0,0.2646690945,0.4022991247,0.2646690945,0.2646690945,True,2.152155728,0.2484696403,0.0564703728,0.3049400131,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,317,44854e05-f6c8-4c2a-a7ef-9dc2ae4c7f09,1,6.683333333,Round of 16,True,Brazil,South Korea,0,False,Goal,1,0.2925778493,0.2388128196,0.2925778493,-0.7074221507,False,1,0,0,0,-0.00158750905,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,406,ba9547df-81eb-4cc8-acc3-63ebec6f2c39,1,12.3,Round of 16,True,Brazil,South Korea,-1,True,Goal,1,,0.1555982814,,,False,1,0,0,0,0,regular_penalty,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,558,a19eb2c7-c412-4481-bf03-a3080127d8d1,1,16.25,Round of 16,True,South Korea,Brazil,2,False,Saved,0,0.1843307157,0.155305834,0.1843307157,0.1843307157,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,943,7f42485f-775b-45fb-932e-39c8eb885b90,1,24.95,Round of 16,True,South Korea,Brazil,2,False,Saved,0,0.1479124638,0.1537993792,0.1479124638,0.1479124638,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,1084,35028f1d-c785-47f4-88d5-a82cc91ceb62,1,28.21666667,Round of 16,True,Brazil,South Korea,-2,False,Goal,1,0.6911756018,0.05693797593,0.6911756018,-0.3088243982,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,1176,95582d85-7eed-4aeb-bbe6-2b1a429b6295,1,31.61666667,Round of 16,True,South Korea,Brazil,3,False,Saved,0,0.06445619778,0.05413971914,0.06445619778,0.06445619778,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,1376,75e1dbd2-f601-4261-992d-106488c7219b,1,35.75,Round of 16,True,Brazil,South Korea,-3,False,Goal,1,0.2372916102,0.01232048422,0.2372916102,-0.7627083898,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,1829,afbe9884-329f-4721-a822-ccba6d081310,1,45.23333333,Round of 16,True,Brazil,South Korea,-4,False,Saved,0,0.5111956122,0.001348462939,0.5111956122,0.5111956122,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,1957,08678f16-67ff-4ff5-905e-d9cc75db1d2d,1,48.13333333,Round of 16,True,Brazil,South Korea,-4,False,Saved,0,0.3829389079,0.001105757176,0.3829389079,0.3829389079,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,2083,40ede36e-9124-4cb3-9065-f0a66eb450dd,2,45.38333333,Round of 16,True,Brazil,South Korea,-4,False,Saved,0,0.1802230603,0.001336570561,0.1802230603,0.1802230603,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,2115,34f546bf-8be7-4a35-9e42-bfd908c2f766,2,46.26666667,Round of 16,True,South Korea,Brazil,4,False,Saved,0,0.2803548798,0.00810215419,0.2803548798,0.2803548798,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,2446,087430be-d99a-4344-b82c-58aeae623cf1,2,53.86666667,Round of 16,True,Brazil,South Korea,-4,False,Saved,0,0.2177669312,0.0007016433902,0.2177669312,0.2177669312,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,2806,51025cec-c9df-439b-9017-d52381d11adc,2,61.65,Round of 16,True,Brazil,South Korea,-4,False,Saved,0,0.16393965,0.0003215675336,0.16393965,0.16393965,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,3081,1e78d87e-7adf-4d14-8311-7ce4b0f783ed,2,67.56666667,Round of 16,True,South Korea,Brazil,4,False,Saved,0,0.179872945,0.001785949048,0.179872945,0.179872945,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,3286,92e9b5f4-c7e1-4758-91bb-ee3ed2fd7c3c,2,75.78333333,Round of 16,True,South Korea,Brazil,4,False,Goal,1,0.1636802399,0.0005532726089,0.1636802399,-0.8363197601,True,1.2759129,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869253,3827,3b3d795f-7050-4264-8752-0722213c0713,2,89.05,Round of 16,True,Brazil,South Korea,-3,False,Saved,0,0.7325776733,2.231419674e-07,0.7325776733,0.7325776733,True,1.275000368,0.2014591299,0,0.2014591299,0,psxg_plus_clutch_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,754,4702956b-c7d2-4b36-848c-4057f688bba0,1,16.71666667,Round of 16,True,Portugal,Switzerland,0,False,Goal,1,0.2567057379,0.2522828187,0.2567057379,-0.7432942621,False,1,0,0,0,-0.04368686312,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,862,3e9b1782-21f4-4684-a2b4-7fcb434e81d2,1,21.05,Round of 16,True,Portugal,Switzerland,-1,False,Saved,0,0.1839027243,0.1546362644,0.1839027243,0.1839027243,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,903,d3210de8-2efb-482c-b44b-f983e5cdf53b,1,21.9,Round of 16,True,Portugal,Switzerland,-1,False,Saved,0,0.2148488039,0.1544865987,0.2148488039,0.2148488039,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,1112,171eaf4b-d43f-41e0-bdcd-599702a496ec,1,29.63333333,Round of 16,True,Switzerland,Portugal,1,False,Saved,0,0.1789034437,0.2731782278,0.1789034437,0.1789034437,False,1,0,0,0,0.02620363319,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,1181,92f8ddc9-eb11-486b-b917-e6adc5ddcb84,1,32.58333333,Round of 16,True,Portugal,Switzerland,-1,False,Goal,1,0.3562229566,0.1511837331,0.3562229566,-0.6437770434,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,1362,5ffa5b27-1e0e-410e-8950-32d831432910,1,37.53333333,Round of 16,True,Switzerland,Portugal,2,False,Saved,0,0.605679628,0.1486211697,0.605679628,0.605679628,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,1531,6e8ce1fe-2cc7-499d-a137-df556d0ce758,1,42.18333333,Round of 16,True,Portugal,Switzerland,-2,False,Saved,0,0.5730917838,0.04434549103,0.5730917838,0.5730917838,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,1969,37c91977-3d8e-42a7-8368-806c40c8e9fc,2,50.08333333,Round of 16,True,Portugal,Switzerland,-2,False,Goal,1,0.8065317046,0.0361490785,0.8065317046,-0.1934682954,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,2103,4ed9fca8-dccc-4c44-ba66-76783239ad29,2,54.91666667,Round of 16,True,Portugal,Switzerland,-3,False,Goal,1,0.5816580808,0.005082402107,0.5816580808,-0.4183419192,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,2133,2b86a444-5696-4c2d-ba7f-837ec9756684,2,57.08333333,Round of 16,True,Switzerland,Portugal,4,False,Goal,1,0.9094495101,0.004398727032,0.9094495101,-0.09055048988,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,2412,ec8bd928-b9e8-44ae-b2a1-3e12b7d38a87,2,66.2,Round of 16,True,Portugal,Switzerland,-3,False,Goal,1,0.6003688159,0.002058269616,0.6003688159,-0.3996311841,False,1,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869254,3348,b454f46a-01f5-4f67-9b6b-994573c64ca9,2,91.2,Round of 16,True,Portugal,Switzerland,-4,False,Goal,1,0.1299242271,0,0.1299242271,-0.8700757729,True,1.275,0,0,0,-0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869321,1432,e6038dbd-a8c4-427f-9663-54654cde0b0b,1,32.65,Quarter-finals,True,Argentina,Netherlands,0,False,Saved,0,0.2067225607,0.2787657362,0.2067225607,0.2067225607,False,1,0,0,0,0.03512579005,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869321,1493,ba0291a6-1cd3-43f0-8394-b91c7cd6d4e2,1,34.06666667,Quarter-finals,True,Argentina,Netherlands,0,False,Goal,1,0.4921379717,0.2814807074,0.4921379717,-0.5078620283,False,1,0,0,0,-0.09208131387,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
3869321,1605,8d04b410-694a-4eb3-8354-d8e67249dfb3,1,39.15,Quarter-finals,True,Argentina,Netherlands,-1,False,Saved,0,0.1473477594,0.1476129709,0.1473477594,0.1473477594,False,1,0,0,0,0,psxg_plus_nonclutch_state_residual,ordinary_or_regular_penalty,,,,,,,,,,,,
