team,player,matches_with_defensive_action,defensive_actions,pressure_actions,counterpress_actions,duels,interceptions,blocks,clearances,ball_recoveries,fouls_committed,fifty_fifties,actor_frame_count,avg_actor_x_when_acting,avg_actor_y_when_acting,avg_actor_distance_from_centroid_when_acting,avg_back_line_height_when_acting,avg_defensive_hull_area_when_acting,avg_defenders_behind_ball_when_acting,avg_defenders_within_5_when_acting,avg_defenders_within_10_when_acting,avg_visible_area_when_acting,player_role_cluster,defensive_player_role
Croatia,Josip Stanišić,1,12,7,0,1,1,1,0,1,1,0,15,66.27268738089876,26.01679455160522,16.800023660396963,46.52097748356109,596.5684730808255,3.2,0.8666666666666667,1.4,2982.957398314408,-1,Excluded: limited defensive sample
Saudi Arabia,Abdullah Mohammed Madu,1,12,2,0,1,1,3,3,1,1,0,15,90.49333330790202,58.88000020980835,14.076500171305067,26.63565965519472,550.1424891442402,3.066666666666667,1.4,2.2,2993.8091485743435,-1,Excluded: limited defensive sample
Croatia,Ante Budimir,2,12,8,1,1,0,1,1,0,1,0,14,50.48571423121861,41.96428540774754,11.395201664018405,54.3616024818277,433.1161902245622,6.0,1.0714285714285714,2.357142857142857,2940.858836943779,-1,Excluded: limited defensive sample
Denmark,Thomas Delaney,1,12,10,2,0,0,0,1,0,1,0,13,60.44615393418532,44.71538466673631,5.618844843138676,52.50205400440249,422.4385979185866,3.5384615384615383,1.4615384615384617,3.1538461538461537,2032.9579287337467,-1,Excluded: limited defensive sample
Ecuador,Alan Steven Franco Palma,2,12,10,1,0,0,1,1,0,0,0,11,67.49999982660466,29.081817800348457,11.07389693157346,41.88788204525184,546.1064019357211,4.545454545454546,1.0,1.7272727272727273,2626.5446359420466,-1,Excluded: limited defensive sample
Morocco,Yassine Bounou,5,11,1,0,0,0,0,0,10,0,0,64,114.04062497895212,39.62500011920929,14.802972593889644,12.82818798713518,359.8331064083608,0.25,0.828125,1.921875,2015.0096402541608,-1,Excluded: limited defensive sample
Iran,Sardar Azmoun,2,11,6,0,1,0,2,1,1,0,0,27,58.712021362298586,44.495799786935166,12.45591113345118,51.61751787877197,402.9001825730716,4.703703703703703,0.7777777777777778,1.148148148148148,2931.893819821602,-1,Excluded: limited defensive sample
Switzerland,Fabian Frei,2,11,6,2,2,1,0,1,0,1,0,19,70.84020483618586,34.30022114740459,11.916071222917813,39.41285203831055,540.1229493828839,4.578947368421052,1.0526315789473684,1.947368421052632,2578.7621307486365,-1,Excluded: limited defensive sample
Australia,Jason Cummings,1,11,9,1,1,0,0,0,1,0,0,16,58.9405211367923,39.56072485476484,12.730548380814524,45.99920379181317,476.9429738513859,6.5,0.8125,1.3125,2603.387415783593,-1,Excluded: limited defensive sample
Switzerland,Denis Lemi Zakaria Lako Lado,2,11,4,2,1,3,1,0,1,1,0,15,67.84450493276599,25.400851461890955,11.275690476281715,42.09609257748031,706.9811433770993,4.4,1.0666666666666669,2.333333333333333,3207.108660659842,-1,Excluded: limited defensive sample
Saudi Arabia,Ali Al Hassan,1,11,6,0,0,1,1,1,0,2,0,15,73.90397449381679,37.15651521561703,7.141737148128406,37.35543256880825,617.8488663419148,4.4,0.9333333333333332,2.6,3204.430131840827,-1,Excluded: limited defensive sample
Brazil,Bruno Guimarães Rodriguez Moura,2,11,8,0,0,0,1,0,2,0,0,14,58.02857160568237,35.80714239392962,7.63971604287466,45.93988574068723,713.8191491694647,6.357142857142857,1.6428571428571428,2.7142857142857144,2879.012099348087,-1,Excluded: limited defensive sample
Poland,Arkadiusz Milik,2,11,10,4,0,0,1,0,0,0,0,12,53.20570623243798,33.93588354512552,13.878642035950342,54.914317543794,533.8731209287866,4.5,0.9166666666666666,1.6666666666666667,2866.0419076846742,-1,Excluded: limited defensive sample
South Korea,Chul Hong,1,11,7,1,0,0,3,1,0,0,0,12,70.23333315054576,62.88333328564962,19.600154648319624,43.51725878671307,752.9305628744139,3.083333333333333,1.0,1.8333333333333333,2491.822900873281,-1,Excluded: limited defensive sample
Argentina,Germán Alejandro Pezzella,2,11,2,1,5,0,0,2,0,2,0,11,56.88373867511583,41.80872079252796,8.255030768681303,52.98312784561601,577.9937040201785,2.636363636363636,1.0,1.818181818181818,3484.0165455256342,-1,Excluded: limited defensive sample
Ghana,Kamaldeen Sulemana,2,11,8,0,0,0,0,2,0,1,0,11,82.22727316076106,36.827272935347125,14.135679022437277,28.486949388691567,176.9365034142299,6.363636363636363,1.181818181818182,2.0,2166.881972382791,-1,Excluded: limited defensive sample
Ghana,Denis Odoi,1,11,3,0,4,0,2,2,0,0,0,10,84.10823058316967,37.487740676403966,7.390483423077188,31.876206424790887,230.95313073382235,3.3,2.0,2.8,1560.919861313254,-1,Excluded: limited defensive sample
Belgium,Eden Hazard,2,10,5,1,2,0,1,0,1,0,1,17,69.4640019071372,46.90959260889629,12.97275676018295,40.59897930662063,599.6920917630772,4.294117647058823,0.9411764705882352,1.588235294117647,2876.783488560278,-1,Excluded: limited defensive sample
Brazil,Gabriel Fernando de Jesus,3,10,10,1,0,0,0,0,0,0,0,14,59.52142831257412,38.149999482291086,14.229443967740796,45.6358203243356,695.1202373776828,6.714285714285714,0.7857142857142857,1.1428571428571428,3314.731673757677,-1,Excluded: limited defensive sample
Morocco,Ilias Chair,1,10,8,4,1,1,0,0,0,0,0,14,47.92692407461252,51.68132160670313,14.37999574892504,59.67382719790038,939.6740745304568,5.285714285714286,0.9285714285714286,1.4285714285714286,2810.9117352476737,-1,Excluded: limited defensive sample
Argentina,Guido Rodríguez,1,10,5,4,2,0,1,1,1,0,0,14,77.69285672051566,46.32142845221928,7.046025360365135,34.044824161730055,635.1006482753116,3.928571428571429,1.8571428571428568,2.9285714285714284,2698.998489987526,-1,Excluded: limited defensive sample
Iran,Mohammad Hossein Kanani Zadegan,1,10,4,1,0,2,2,1,0,0,0,12,78.65583876948688,30.78375287010257,8.021687910920864,36.04831823379875,395.65922089944297,2.9166666666666665,1.5833333333333333,2.833333333333333,2441.4010014372047,-1,Excluded: limited defensive sample
Croatia,Josip Šutalo,1,10,1,0,2,0,1,6,0,0,0,11,93.80750337456898,34.431115610357175,10.107482561421651,25.181413939408987,380.6071489448937,2.0,1.2727272727272727,2.909090909090909,2441.1877553804934,-1,Excluded: limited defensive sample
South Korea,Seung-Ho Paik,1,10,6,4,3,0,0,0,0,1,0,9,50.74444495307075,35.688888761732315,10.57439044569321,56.23461652288878,965.3792769344228,4.111111111111111,1.2222222222222223,2.0,3490.5143254921736,-1,Excluded: limited defensive sample
Australia,Mathew Ryan,3,9,0,0,0,0,0,1,8,0,0,48,109.41024447421655,39.72885060218477,13.825457419638049,18.80340538113314,245.80109334460133,0.1666666666666666,0.5625,1.7916666666666667,1915.199125407792,-1,Excluded: limited defensive sample
Iran,Saman Ghoddos,1,9,7,1,1,0,0,0,0,1,0,17,59.15895268878937,45.16452494717872,15.64554211722915,50.11459974969839,472.16254340951946,4.294117647058823,0.9411764705882352,1.6470588235294117,2459.774296521863,-1,Excluded: limited defensive sample
United States,DeAndre Yedlin,2,9,5,3,2,0,0,1,0,1,0,13,74.78121192785898,23.07038601142127,9.78852769241403,39.56910755086216,401.5516617295365,3.3076923076923075,1.4615384615384617,2.1538461538461537,2665.5227145979648,-1,Excluded: limited defensive sample
Argentina,Paulo Bruno Exequiel Dybala,2,9,6,3,1,0,0,1,0,1,0,13,55.53076832111065,38.86153852022611,14.487163927710684,47.91846293164634,612.8385849753666,5.846153846153846,1.3846153846153846,1.8461538461538465,3158.964028943556,-1,Excluded: limited defensive sample
England,Callum Wilson,2,9,9,3,0,0,0,0,0,0,0,11,53.06363643299449,56.79090924696489,16.860994071493188,47.245060259230485,677.9042880480844,6.0,0.9090909090909092,1.181818181818182,2758.3113839926,-1,Excluded: limited defensive sample
Australia,Garang Kuol,2,9,6,3,1,1,0,0,0,1,0,11,72.31076626912223,38.04147207819992,15.365014556576234,36.64386535271484,605.5538890132412,6.090909090909091,0.7272727272727273,1.2727272727272727,2731.927200707373,-1,Excluded: limited defensive sample
South Korea,Chang-Hoon Kwon,1,9,8,1,1,0,0,0,0,0,0,9,74.47777769300673,22.066666497124565,13.543344188226843,34.624254122305345,392.1009124587981,5.666666666666667,1.2222222222222223,2.6666666666666665,2359.735237917339,-1,Excluded: limited defensive sample
Costa Rica,Keylor Navas Gamboa,3,8,1,0,0,0,0,1,6,0,0,34,115.07058820654365,37.52647063311409,12.756767972592396,11.1160554480839,243.46656937246308,0.2941176470588235,0.7352941176470589,2.176470588235294,1645.9998106147625,-1,Excluded: limited defensive sample
Serbia,Marko Grujić,1,8,5,1,1,0,0,1,0,1,0,13,76.05510014801295,43.49381277723516,8.19930973340187,35.33224676974754,442.348685431564,4.6923076923076925,1.1538461538461535,2.3846153846153846,2482.1022176812294,-1,Excluded: limited defensive sample
Morocco,Yahya Jabrane,2,8,5,0,1,0,0,0,2,0,0,12,89.32575349745619,34.37511397348979,12.98793203924036,22.60059292763579,395.6566062241802,4.833333333333333,1.1666666666666667,2.333333333333333,2163.9329185006613,-1,Excluded: limited defensive sample
Australia,Awer Denis Bul Mabil,2,8,5,0,1,1,0,0,0,0,1,12,59.22497902885542,47.24201816458989,13.287556919503702,52.90004256366035,293.0110716879668,3.333333333333333,0.9166666666666666,1.1666666666666667,2287.5758303810635,-1,Excluded: limited defensive sample
Ecuador,Kevin José Rodríguez Cortez,2,8,6,0,0,0,1,0,0,1,0,11,37.0,42.78181760961359,13.344416526718286,67.31461684809938,337.88497570704214,4.818181818181818,1.2727272727272727,1.6363636363636365,2412.529738835556,-1,Excluded: limited defensive sample
Serbia,Stefan Mitrović,1,8,4,0,2,0,1,1,0,0,0,11,77.09111347812497,47.3643012462227,8.182272310897634,38.70375583665206,343.6470977149563,2.272727272727273,1.0909090909090908,1.7272727272727273,2458.224851659256,-1,Excluded: limited defensive sample
Saudi Arabia,Salman Mohammed Al Faraj,1,8,5,5,1,0,1,0,0,0,1,11,61.595571876953606,33.75083904634562,11.010072434040929,43.42034604377232,590.4988291880323,6.727272727272728,1.2727272727272727,2.727272727272727,2807.3776429951613,-1,Excluded: limited defensive sample
Switzerland,Haris Seferović,2,8,5,2,0,0,2,0,0,1,0,10,67.87999954223633,44.82999954223633,11.942011810051785,38.80567177810145,471.54358400317193,5.4,1.7,3.0,2619.2763788215084,-1,Excluded: limited defensive sample
Saudi Arabia,Sami Khalil Al Naji,1,8,7,1,0,0,1,0,0,0,0,10,55.33000068664551,31.840000247955324,11.693816087669196,51.61351173073308,382.4142488009723,5.2,0.8,1.9,2775.9665177316065,-1,Excluded: limited defensive sample
Tunisia,Taha Yassine Khenissi,2,8,5,1,0,0,0,0,1,2,0,10,48.046769997013264,31.75700074055537,10.157153479780048,66.23437877600841,313.75059314459355,3.7,0.6,1.2,2752.1431625837954,-1,Excluded: limited defensive sample
Uruguay,Matías Nicolás Viña Susperreguy,2,8,4,2,3,0,0,0,1,0,0,10,81.43000020980836,63.12999999523163,16.054815537022566,34.760149682182046,398.1789349233472,2.3,1.0,1.5,2384.307752091708,-1,Excluded: limited defensive sample
Uruguay,Agustín Canobbio Graviz,1,8,4,0,2,0,1,0,1,0,0,10,92.281178662631,23.661502471275984,16.340630400504526,20.59424951278136,429.8747476376773,4.2,1.2,1.8,2577.184884811388,-1,Excluded: limited defensive sample
Belgium,Ikoma Loïs Openda,1,8,3,0,2,0,2,0,1,0,0,9,55.88888846503364,15.93333265516493,22.624002910638318,44.037985639818345,708.3715796394644,5.888888888888889,0.8888888888888888,1.0,3249.136459310909,-1,Excluded: limited defensive sample
Saudi Arabia,Haitham Mohammed Asiri,1,8,4,0,1,0,0,1,0,1,1,9,78.52244329072037,46.266083099444366,12.491419088798484,32.777265369429536,319.8099313737829,5.666666666666667,1.3333333333333333,2.7777777777777777,2193.357938433821,-1,Excluded: limited defensive sample
Belgium,Romelu Lukaku Menama,1,8,6,0,0,0,0,1,0,1,0,8,47.69999980926514,47.56250011920929,12.61340738531986,56.73125416171304,408.1656325929756,5.25,1.5,2.0,2895.060511202286,-1,Excluded: limited defensive sample
Saudi Arabia,Nasser Al Dawsari,1,8,5,2,2,0,0,0,0,1,0,8,77.10000014305115,45.48750007152557,6.335971131880596,38.10481599585117,370.861399905816,4.0,2.25,3.125,2089.972797026695,-1,Excluded: limited defensive sample
Ecuador,Carlos Armando Gruezo Arboleda,1,8,6,3,2,0,0,0,0,0,0,8,74.58683389454552,39.61922132187988,6.902362212882165,37.65717651813413,514.4195527061498,4.125,0.875,2.25,2713.0627220715783,-1,Excluded: limited defensive sample
Costa Rica,Álvaro José Zamora Mata,1,8,6,0,2,0,0,0,0,0,0,8,58.31250047683716,13.124999523162842,17.45387115277929,41.964224202846665,803.3664804469888,6.625,1.25,1.75,2501.005400203195,-1,Excluded: limited defensive sample
Serbia,Ivan Ilić,1,8,8,1,0,0,0,0,0,0,0,7,67.86985266830494,48.21405157705279,8.208731645969895,44.1903483218933,620.1775342297369,4.285714285714286,1.0,2.2857142857142856,2968.382936699877,-1,Excluded: limited defensive sample
Mexico,Carlos Uriel Antuna Romero,2,8,5,0,1,0,1,0,1,0,0,7,78.11428506033761,18.82857131958008,19.24497208419625,23.148077748634943,726.8194682585424,6.285714285714286,1.0,1.1428571428571428,3563.3242458695054,-1,Excluded: limited defensive sample
Portugal,Matheus Luiz Nunes,2,7,6,1,0,0,0,0,0,1,0,13,77.83076887864333,49.40769210228553,11.703363569970824,26.00120289557736,636.2839298583024,5.923076923076923,1.0769230769230769,1.9230769230769231,3084.76393597074,-1,Excluded: limited defensive sample
Senegal,Pape Matar Sarr,2,7,4,1,1,1,0,1,0,0,0,9,70.89574980401925,40.08219092067343,10.347664453853833,38.1076231994854,551.4246346562214,4.777777777777778,1.2222222222222223,3.0,2918.825411800776,-1,Excluded: limited defensive sample
Germany,Jonas Hofmann,2,7,6,1,0,0,1,0,0,0,0,8,52.16249990463257,56.825000271201134,18.231324261558605,56.06157051911861,491.5148205898285,5.75,1.125,2.125,2458.2649550322017,-1,Excluded: limited defensive sample
Spain,Carlos Soler Barragán,2,7,7,4,0,0,0,0,0,0,0,8,38.03579324806402,45.2839290792454,8.459614216839611,71.0948282133136,457.12198441412,5.5,1.0,2.125,2214.7467067555795,-1,Excluded: limited defensive sample
Cameroon,Jules Olivier Ntcham,1,7,6,3,0,0,0,1,0,0,0,8,67.49999976158142,35.52500033378601,6.704912928736323,45.11051323745679,537.6345180249102,3.75,1.75,2.75,2549.673018081836,-1,Excluded: limited defensive sample
Poland,Wojciech Szczęsny,4,6,0,0,0,0,0,0,5,1,0,46,109.85432005595857,39.79286541988666,13.569599819647909,17.150599438245262,229.86847424629715,0.1521739130434782,0.6521739130434783,2.1956521739130435,1833.0000173261503,-1,Excluded: limited defensive sample
Japan,Shūichi Gonda,3,6,1,0,0,0,0,0,4,1,0,33,111.10000004912868,40.32727281975024,12.885823705685928,16.237748186291288,210.1864474691476,0.1818181818181818,0.8484848484848485,2.212121212121212,1672.0886533161574,-1,Excluded: limited defensive sample
Uruguay,Sergio Rochet Álvarez,2,6,1,0,0,0,1,0,3,1,0,21,115.52380946136655,39.5952377319336,15.704861768867971,14.931330590539751,207.8431911537689,0.0952380952380952,0.5714285714285714,1.1428571428571428,1828.112476484822,-1,Excluded: limited defensive sample
Mexico,Carlos Alberto Rodríguez Gómez,1,6,2,1,1,0,1,0,1,1,0,13,64.83732988541851,38.16620308390071,7.385306333986254,41.857009858551365,967.272365871492,5.076923076923077,0.8461538461538461,1.2307692307692308,3788.22035556548,-1,Excluded: limited defensive sample
Cameroon,Christian Mougang Bassogog,1,6,5,2,0,1,0,0,0,0,0,11,61.49090905623002,22.06363699652932,18.67630861486223,46.747573320069215,788.8909126445274,4.727272727272728,0.9090909090909092,1.2727272727272727,3625.695198463795,-1,Excluded: limited defensive sample
Poland,Michał Skóraś,1,6,5,0,0,0,0,0,0,1,0,10,78.91000022888184,20.93000011444092,17.588757997608468,33.4698522087269,579.9324326941706,5.7,0.9,1.7,2803.491193723758,-1,Excluded: limited defensive sample
Costa Rica,Bryan Ruiz González,1,6,2,1,2,0,2,0,0,0,0,10,64.72730628484923,34.99955715635112,11.223143669806449,45.19526492830687,540.7398923603251,5.0,1.0,1.8,2645.575955457781,-1,Excluded: limited defensive sample
Costa Rica,Roan Roberto Wilson Gordon,1,6,3,0,1,0,1,0,0,0,1,9,96.85555574629042,45.33333354526096,4.581821261178929,17.209240978163372,285.2386734997638,5.333333333333333,1.5555555555555556,3.7777777777777777,2081.956843405786,-1,Excluded: limited defensive sample
Australia,Bailey Wright,1,6,1,0,4,0,0,1,0,0,0,9,77.51029216897969,35.01765004372706,12.154681431486074,39.070479187324445,522.8469039397021,0.8888888888888888,0.8888888888888888,1.5555555555555556,2036.0237775804703,-1,Excluded: limited defensive sample
United States,Jesus Ferreira,1,6,6,2,0,0,0,0,0,0,0,9,37.35555564032661,42.37777794731988,8.139831385714615,67.02835821947428,577.9331001742801,5.666666666666667,1.1111111111111112,1.4444444444444444,2877.2034250084557,-1,Excluded: limited defensive sample
United States,Giovanni Reyna,2,6,6,2,0,0,0,0,0,0,0,8,38.24999904632568,32.40000009536743,13.215571967604411,74.75650900355492,377.8679361053888,4.5,0.75,1.25,2476.5597363899287,-1,Excluded: limited defensive sample
Netherlands,Noa Lang,1,6,3,0,0,1,2,0,0,0,0,8,94.14047006548692,42.42748791149437,9.848298288061493,22.223668395814528,260.27370046977086,4.25,1.875,3.5,2106.4237894896414,-1,Excluded: limited defensive sample
Saudi Arabia,Hattan Babhir,1,6,3,0,0,0,0,0,1,2,0,8,91.0125002861023,17.3125,15.040561602813314,19.89212938002357,514.9491145094345,4.125,1.5,2.125,2484.431189217952,-1,Excluded: limited defensive sample
Switzerland,Michel Aebischer,1,6,5,2,0,0,0,0,0,1,0,7,71.62830745631486,39.352263404022096,9.073589859114236,34.60686693691066,779.9973559591743,6.285714285714286,1.2857142857142858,2.142857142857143,3234.195007429336,-1,Excluded: limited defensive sample
Spain,Pau Francisco Torres,1,6,1,2,1,2,1,0,0,1,0,6,60.396544831749694,52.92395350747083,8.566447141794718,56.41346034078376,462.7517268291666,1.8333333333333333,1.1666666666666667,1.8333333333333333,2363.444992794058,-1,Excluded: limited defensive sample
England,Trent Alexander-Arnold,1,6,4,4,0,0,1,0,0,1,0,6,51.73408417269578,28.89589491064922,17.653558332299646,57.94697369489407,771.088230428606,3.5,1.0,2.1666666666666665,3817.787786495289,-1,Excluded: limited defensive sample
Serbia,Nemanja Radonjić,2,6,3,1,0,0,1,2,0,0,0,5,87.12393099540164,31.71412768678499,14.884884089467166,31.778271376678735,331.479493124067,2.0,1.4,2.2,2181.8040390300084,-1,Excluded: limited defensive sample
Cameroon,Devis Rogers Epassy Mboka,2,5,0,0,0,0,0,0,5,0,0,28,108.79967338268196,39.7589857929098,16.062249879704815,19.538314634601008,441.16975121805694,0.2142857142857142,0.75,1.9285714285714288,2332.2459332532094,-1,Excluded: limited defensive sample
Argentina,Damián Emiliano Martínez,3,5,0,0,0,0,0,1,4,0,0,21,110.37590109300002,39.09863752233352,11.484170519264548,14.939453354200229,222.3519333682165,0.4285714285714285,1.0,3.0476190476190474,1655.0615976035306,-1,Excluded: limited defensive sample
Brazil,Alisson Ramsés Becker,3,5,0,0,0,0,0,0,5,0,0,18,113.0277777545982,36.7999996609158,14.20496201658923,13.616080352506208,335.2135503136717,0.3888888888888889,0.9444444444444444,2.055555555555556,2167.221944573863,-1,Excluded: limited defensive sample
Switzerland,Renato Steffen,1,5,1,0,0,1,1,2,0,0,0,9,86.96956199709554,20.233996127173857,12.49902186668949,26.949402447817487,474.8126191255573,4.222222222222222,1.2222222222222223,2.888888888888889,2373.819304025782,-1,Excluded: limited defensive sample
Senegal,Nicolas Jackson,1,5,3,0,1,0,0,0,1,0,0,8,91.07630487572564,28.00740068937576,15.72877077828906,22.348659672202217,582.2918731369256,5.5,1.375,2.625,3004.1207056712665,-1,Excluded: limited defensive sample
Iran,Karim Ansarifard,2,5,3,0,1,1,0,0,0,0,0,7,60.58571406773159,22.114285605294363,16.018921226138826,37.3379784362401,661.4270754840842,6.285714285714286,1.0,1.2857142857142858,4222.962901629243,-1,Excluded: limited defensive sample
France,Mattéo Guendouzi Olié,1,5,2,1,0,0,1,0,1,0,1,7,88.7795540902937,56.38330630461916,9.710231098205924,26.18625519317401,304.7080842144879,4.142857142857143,1.0,2.2857142857142856,1647.9321617607486,-1,Excluded: limited defensive sample
Senegal,Fodé Ballo Touré,1,5,2,0,0,1,1,1,0,0,0,7,83.17278708135441,56.509801140871616,13.962157570624209,31.29964880139915,540.1625857186182,4.0,1.1428571428571428,2.4285714285714284,2169.7009141696008,-1,Excluded: limited defensive sample
Serbia,Srđan Babić,1,5,2,0,0,0,0,3,0,0,0,7,71.41680418689877,46.49989601310588,17.383910574842982,44.406058946587166,313.255684125847,3.142857142857143,1.1428571428571428,2.0,2669.297532434704,-1,Excluded: limited defensive sample
Brazil,Alex Nicolao Telles,1,5,1,1,1,1,0,0,1,1,0,7,72.73140526537674,57.92804613379916,21.02456776776561,46.83664111539344,659.9654455654587,1.7142857142857142,0.8571428571428571,1.1428571428571428,3191.637367199617,-1,Excluded: limited defensive sample
Portugal,André Miguel Valente Silva,1,5,3,0,2,0,0,0,0,0,0,7,55.528571537562776,33.42857224600656,12.466956115641288,56.46863428965977,473.8654314226203,4.857142857142857,0.5714285714285714,0.8571428571428571,3011.732220441776,-1,Excluded: limited defensive sample
Japan,Hiroki Ito,1,5,2,0,0,0,0,0,0,3,0,6,53.28333218892416,65.18333331743877,11.780040074834146,60.1428666911274,894.5802625335399,3.1666666666666665,1.0,3.5,4570.057035685545,-1,Excluded: limited defensive sample
Mexico,Rogelio Gabriel Funes Mori,1,5,3,1,1,0,0,0,0,1,0,6,58.94999885559082,42.11666568120321,10.852912126966045,42.17089637371824,940.8858885495036,6.166666666666667,1.0,1.8333333333333333,3604.554284863119,-1,Excluded: limited defensive sample
Brazil,Éverton Augusto de Barros Ribeiro,1,5,5,3,0,0,0,0,0,0,0,6,51.74999872843424,32.61666742960612,8.827382313747142,55.51018751123482,748.3419063668842,5.0,1.3333333333333333,2.6666666666666665,3633.9331967193352,-1,Excluded: limited defensive sample
England,Eric Dier,2,5,3,0,0,0,0,1,0,1,0,5,68.71999988555908,25.439999771118163,9.260079117354085,48.2581806245794,512.8439829792809,2.6,1.2,2.4,2293.1600392776954,-1,Excluded: limited defensive sample
Netherlands,Xavi Simons,1,5,4,0,1,0,0,0,0,0,0,5,71.41993297370864,52.37548700975707,19.89691869761875,33.62299096435541,516.6742206902719,5.0,0.8,1.2,2563.893198631556,-1,Excluded: limited defensive sample
Spain,Jorge Resurrección Merodio,2,5,4,1,0,1,0,0,0,0,0,5,45.58000030517578,41.6,5.89294738281811,62.28105670217624,758.0419210291004,5.4,1.0,2.6,2954.001082478024,-1,Excluded: limited defensive sample
Mexico,Roberto Carlos Alvarado Hernández,1,5,5,1,0,0,0,0,0,0,0,4,60.77500057220459,55.00000035762787,16.234418983677813,42.79404512090734,795.0862191673779,7.25,1.0,1.75,2823.527979364869,-1,Excluded: limited defensive sample
Iran,Abolfazl Jalali,1,4,0,1,0,0,0,1,2,1,0,9,79.16666650772095,65.73333348168268,16.55883502445413,34.608891347446786,455.0178824291065,3.7777777777777777,1.3333333333333333,2.111111111111111,2763.424745410371,-1,Excluded: limited defensive sample
Mexico,Raúl Alonso Jiménez Rodríguez,2,4,1,0,0,1,0,1,0,1,0,8,77.01249980926514,32.12500035762787,10.207418629127876,27.87541903793605,528.9773249505076,5.625,1.25,1.875,3015.587426813216,-1,Excluded: limited defensive sample
France,Benjamin Pavard,1,4,0,0,0,1,3,0,0,0,0,8,83.32500010728836,9.612499237060549,20.13055273310801,31.9077148120542,570.1402687125867,3.75,1.125,1.875,2907.767530732767,-1,Excluded: limited defensive sample
Wales,Rubin Colwill,1,4,3,0,0,0,1,0,0,0,0,6,77.73333311080933,28.083332697550457,10.386118040292455,33.00575841244985,709.7125553252891,4.666666666666667,1.6666666666666667,2.1666666666666665,3071.12896545826,-1,Excluded: limited defensive sample
Germany,Niclas Füllkrug,3,4,3,0,1,0,0,0,0,0,0,6,42.38333320617676,47.800000508626304,9.29613904452495,68.03552058302961,337.69102750696266,5.166666666666667,0.6666666666666666,0.8333333333333334,2606.1250779351094,-1,Excluded: limited defensive sample
Costa Rica,Ronald Alberto Matarrita Ulate,1,4,2,2,1,0,0,1,0,0,0,6,79.2666670481364,67.5,19.820373994524434,27.759519065321467,749.1629426905149,5.166666666666667,1.0,2.1666666666666665,2988.1658187651024,-1,Excluded: limited defensive sample
Serbia,Filip Đuričić,1,4,3,0,1,0,0,0,0,0,0,6,57.76886290888466,31.51716192484724,10.582103548184111,50.36678956463752,838.3987035544,3.8333333333333335,0.8333333333333334,1.5,3588.67591576262,-1,Excluded: limited defensive sample
Poland,Damian Szymański,1,4,2,0,0,0,0,1,0,1,0,5,72.74647645739302,41.494646678969886,7.457029506156109,37.78267068746188,530.699586704256,5.8,1.2,3.0,3864.998479578222,-1,Excluded: limited defensive sample
Uruguay,Maximiliano Gómez González,1,4,4,2,0,0,0,0,0,0,0,5,51.076955996587934,43.71206796021664,9.193086524117916,52.76205444611299,573.6116861542324,6.2,1.0,2.4,2759.007370078183,-1,Excluded: limited defensive sample
Wales,Sorba Thomas,1,4,3,1,1,0,0,0,0,0,0,4,69.55000019073486,74.42500001192093,20.259212929765734,42.367133626854056,504.2360119524145,4.5,1.0,1.75,2230.7073595482607,-1,Excluded: limited defensive sample
Qatar,Ali Assadalla Thaimn Qambar,1,4,4,1,0,0,0,0,0,0,0,4,80.77500009536743,48.64999961853027,9.069673529919186,27.128565134349444,527.5438853809511,6.25,1.5,2.25,2401.268411741636,-1,Excluded: limited defensive sample
Denmark,Robert Skov,1,4,1,0,1,0,1,0,0,1,0,4,65.99666122230747,58.625250117251255,18.5719410332008,43.46832141236474,540.6060253920914,3.0,1.0,1.5,1853.7269669708685,-1,Excluded: limited defensive sample
Qatar,Tarek Salman Salman,1,4,1,0,1,1,0,1,0,0,0,3,86.20000108083089,22.3000005086263,7.835503409015876,30.530149665173287,368.18432790446496,2.6666666666666665,2.0,4.666666666666667,2830.286700305493,-1,Excluded: limited defensive sample
Morocco,Anass Zaroury,1,4,2,0,0,0,2,0,0,0,0,3,26.3000005086263,75.2333333492279,19.87864164685149,81.90156880168004,587.7593082517285,4.0,1.0,2.0,2667.819459299581,-1,Excluded: limited defensive sample
Canada,Lucas Daniel Cavallini,1,4,4,1,0,0,0,0,0,0,0,2,48.39999771118164,74.99999988079071,13.185212326762157,56.23372547420716,491.6316448058162,4.5,1.5,2.0,1654.319456569514,-1,Excluded: limited defensive sample
France,Hugo Lloris,3,3,0,0,0,0,0,0,3,0,0,37,113.00221481362148,41.77708810815576,13.890063738412389,14.64693620067241,269.05493403021046,0.3243243243243243,0.5945945945945946,1.7297297297297298,1789.3179450381158,-1,Excluded: limited defensive sample
Saudi Arabia,Mohammed Khalil Al Owais,2,3,1,0,0,0,0,0,2,0,0,32,100.25801302908344,39.16779646384923,13.646842635735142,24.452780846508823,255.6256398020093,0.0625,0.71875,1.71875,1757.495169889726,-1,Excluded: limited defensive sample
Croatia,Dominik Livaković,2,3,2,0,0,0,0,0,0,1,0,30,113.00936513610844,38.8127071907338,10.94074091792876,11.801202658795834,164.61826470440732,0.4333333333333333,1.3,3.0,1427.2445123803604,-1,Excluded: limited defensive sample
Portugal,Diogo Meireles Costa,3,3,0,0,0,0,0,0,3,0,0,29,111.20689658460944,41.67241333270895,17.170570161464305,18.584006748870635,318.7241294640781,0.2413793103448276,0.6206896551724138,1.6896551724137931,2125.008058905918,-1,Excluded: limited defensive sample
